Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Steven Okert","- - -",5,2,1,95,2,85,10.376473280468488,3.6000009340400876,1.270588564955325,0.29439252336448596,0.71725572,0.263636363,0.110091743,93.59828939927897,4.341177596930693,,4.098293006903859,4.3069152054576545,0.6063697338104248,"Steven Okert",13580,595345
"Bryan Hudson","- - -",4,1,0,38,0,55.1,9.596386755061486,2.4397593445071575,1.1385543607700068,0.21481481481481482,0.88495575,0.453900709,0.137254901,91.86507948500967,2.4397593445071575,,3.7227933220419955,3.4494336319658787,0.5730556016787887,"Bryan Hudson",19924,663542
"Kyle Harrison","SFG",5,5,0,22,22,115.1,8.193641979841198,2.8872833643249938,1.4046243394013482,0.2953846153846154,0.74925816,0.376093294,0.118421052,93.3031089469178,4.213873018204045,,4.597950602935093,4.577710588215708,0.5707287639379501,"Kyle Harrison",27758,690986
"Joey Lucchesi","NYM",4,1,0,10,10,51,6.000000336590954,3.7058825608355894,0.8823529906751403,0.2857142857142857,0.76923077,0.447368421,0.084745762,90.58230949850643,3.529411962700561,,4.5416609151243135,5.160593552589976,0.5426783859729767,"Joey Lucchesi",19320,664192
"Ryan Yarbrough","- - -",11,9,3,50,9,146.2,5.952273062704042,2.0863637539374995,1.227272796433823,0.2639821029082774,0.74213836,0.391684901,0.106951871,87.03083939985795,4.172727507874999,,4.673021507103531,4.9145631633431766,0.5335304439067841,"Ryan Yarbrough",16502,642232
"Kris Bubic","KCR",0,2,0,4,3,17,9.529411764705882,1.0588235294117647,0.5294117647058824,0.3673469387755102,0.72815534,0.510204081,0.055555555,91.99234430576728,3.7058823529411766,,2.4263206033145686,3.4006672752254152,0.527269534766674,"Kris Bubic",21455,663460
"Tayler Saucedo","SEA",5,2,4,81,0,71,8.492960028033197,4.1830997152999325,0.38028179229999387,0.29743589743589743,0.77479339,0.569948186,0.076923076,92.56710597446987,3.1690149358332826,,3.578155434557008,3.89830459553964,0.5216488242149353,"Tayler Saucedo",17888,642048
"Carlos Rodón","NYY",12,14,0,32,32,163.1,9.036734975284965,3.085714381804622,1.818367403563438,0.2873303167420814,0.69474836,0.310782241,0.1375,95.43639157289628,5.400000168158089,,5.087272969685227,4.720578929651499,0.5016644597053528,"Carlos Rodon",16137,607074
"Justin Wilson","CIN",1,1,1,29,0,21.2,11.630772643682816,2.076923686371931,1.2461542118231588,0.3898305084745763,0.72916667,0.426229508,0.12,95.59470177664974,4.984616847292635,,3.3514199431831475,3.232474068278772,0.4957992136478424,"Justin Wilson",4301,458677
"Angel Perdomo","PIT",3,2,0,30,0,29,13.655176006231901,3.4137940015579753,0.9310347276976296,0.32142857142857145,0.68181818,0.339285714,0.115384615,93.83988255380795,3.7241389107905185,,3.013660985649537,3.15114880122374,0.4922177791595459,"Angel Perdomo",17759,622780
"Brad Hand","- - -",5,3,1,60,0,53.2,9.894411813375687,3.6894416931231375,1.0062113708517648,0.3333333333333333,0.66115702,0.37062937,0.127659574,92.75086768897805,5.534162539684706,,4.019015659588225,4.013565952387324,0.4897240325808525,"Brad Hand",9111,543272
"Jared Koenig","MIL",7,1,0,29,5,38,8.526317073367833,2.6052635501957266,0.7105264227806527,0.2376237623762376,0.89673913,0.495049504,0.081081081,,1.6578949864881898,,3.4036466453214156,3.79590468852711,0.48318471014499664,"Jared Koenig",27517,657649
"DJ Herz","WSN",1,3,0,7,7,31.1,11.776596222597334,2.5851064878872196,1.7234043252581464,0.34523809523809523,0.68306011,0.34090909,0.146341463,93.20879597065917,5.170212975774439,,3.996591772111417,3.4136169979838615,0.4725959300994873,"DJ Herz",26389,687792
"Austin Cox","KCR",0,1,1,24,3,35.2,8.32710428810196,4.289720390840404,0.5046729871576946,0.2736842105263158,0.61085973,0.364583333,0.052631578,91.60528455849644,4.542056884419251,,3.7316759584793378,4.76421913272711,0.4529571309685707,"Austin Cox",24604,680735
"Cam Booser","BOS",1,2,1,27,0,30,10.200001296997236,2.1000002670288427,0.9000001144409325,0.3125,0.77922078,0.259259259,0.073170731,95.68065878378378,3.000000381469775,,2.9001378038194403,3.5912531523202134,0.4524213969707489,"Cam Booser",16061,592155
"Yuki Matsui","SDP",3,2,0,41,0,38.1,8.921741202053846,5.400001253874697,0.23478266321194333,0.26262626262626265,0.69958848,0.43,0.025,92.30105377906976,3.52173994817915,,3.3233262798691605,4.504453794472571,0.4385357201099396,"Yuki Matsui",33826,673513
"Scott Alexander","- - -",8,5,1,74,8,63.2,5.371729170223286,2.403141997205154,0.5654451758129775,0.3014354066985646,0.60453401,0.598086124,0.09090909,,4.382200112550575,,3.7049941527012997,3.9907604258390235,0.4256138652563095,"Scott Alexander",10591,518397
"Hyun Jin Ryu","TOR",3,3,0,11,11,52,6.576923076923077,2.423076923076923,1.5576923076923077,0.2716049382716049,0.77617329,0.455621301,0.163636363,88.77156409438776,3.4615384615384617,,4.908886513343225,4.407623945405851,0.42175111174583435,"Hyun Jin Ryu",14444,547943
"Angel Zerpa","KCR",4,3,0,54,3,75.2,7.96916446872004,2.1409695587606077,1.189427532644782,0.3185840707964602,0.75,0.549356223,0.151515151,94.96545027599716,4.162996364256737,,4.115237229406689,3.7769997245108096,0.41132504865527153,"Angel Zerpa",22717,672582
"Tom Cosgrove","SDP",1,3,1,72,0,66,8.045456754275211,3.409091845031869,0.8181820428076486,0.26373626373626374,0.7160804,0.4,0.075949367,91.67538452148438,3.954546540236968,,4.174826590835806,4.918446520550857,0.39959007501602173,"Tom Cosgrove",23443,676680
"Kenny Rosenberg","LAA",2,2,0,7,3,33,7.909090909090909,3.8181818181818183,0.8181818181818182,0.32323232323232326,0.7860262,0.431372549,0.075,90.61617337740384,3.8181818181818183,,4.042919147375859,4.865163697618427,0.39683327719103545,"Kenny Rosenberg",20009,670046
"Chris Murphy","BOS",1,2,1,20,0,47.2,9.251749485756065,3.20979063791537,0.9440560699751087,0.32142857142857145,0.67213115,0.44680851,0.1,93.89999308628319,4.9090915638705654,,3.6955998588187877,4.066248601210967,0.3777315020561218,"Chris Murphy",26214,669684
"Dylan Lee","ATL",3,2,0,52,1,59.2,9.201118887127734,2.8659222763184746,1.0558661018015434,0.29559748427672955,0.7278481,0.376543209,0.104477611,92.24482350068934,2.8659222763184746,,3.637557344593143,3.833992072295397,0.3757031708955765,"Dylan Lee",19996,669276
"Francisco Pérez","OAK",1,2,0,17,1,16.2,7.560002451325258,4.32000140075729,0,0.3333333333333333,0.53846154,0.372549019,0,92.46978722549066,5.9400019260412735,,3.195040340042108,5.07986195069727,0.34692104160785675,"Francisco Perez",21018,660906
"Richard Lovelady","- - -",2,7,0,42,0,36.1,8.917433611322473,3.220184359644226,0.9908259568136081,0.29,0.55299539,0.431372549,0.093023255,91.28025281751478,5.6972492516782465,,3.9941121416822307,4.416914107627465,0.2895094156265259,"Richard Lovelady",19337,663992
"Jovani Moran","MIN",2,2,0,43,0,42.1,10.204727474641416,5.740159204485797,0.6377954671650885,0.3018867924528302,0.60553633,0.419047619,0.075,93.36441200657895,5.314962226375738,,3.8219696636438156,4.462932143366591,0.2653621435165405,"Jovani Moran",20422,663558
"Anthony Banda","- - -",1,1,0,29,0,28.2,8.162792236499653,5.337210308480543,0.31395354755767896,0.2926829268292683,0.74519231,0.354430379,0.03125,95.74463105726872,3.13953547557679,,3.7116063827351016,4.925555364922669,0.2581726014614105,"Anthony Banda",14706,607455
"Ty Blach","COL",6,8,0,35,22,136,5.426470816547905,2.448529514783811,1.6544118343133856,0.34490238611713664,0.73333333,0.398322851,0.16025641,89.47341782823742,5.558823763292976,,5.415939866387625,4.825951000820613,0.22557600028812885,"Ty Blach",14361,621389
"José Quijada","LAA",0,1,4,10,0,9,8.000000847710593,3.0000003178914727,0,0.2857142857142857,0.46153846,0.392857142,0,94.50394933363971,6.000000635782945,,3.143929236612201,5.164692705567926,0.21948423981666565,"Jose Quijada",19200,650671
"Ray Kerr","- - -",2,3,0,32,2,49.1,11.310811976954689,2.9189192198592746,1.641892061170842,0.35714285714285715,0.73289902,0.363636363,0.183673469,95.72538414779974,4.925676183512526,,4.289420182659953,3.4604325747882605,0.21036043763160706,"Ray Kerr",23809,678061
"Tyler Gilbert","ARI",0,2,0,11,0,17.1,9.865386424685703,2.5961543222857113,1.0384617289142846,0.41304347826086957,0.68965517,0.425531914,0.166666666,92.56319640112704,5.192308644571423,,3.428117314316118,3.072745386491377,0.2077883630990982,"Tyler Gilbert",17964,656457
"Rob Zastryzny","- - -",2,0,0,25,2,24,6.750002682210081,5.250002086163396,0.37500014901167117,0.30666666666666664,0.63829787,0.369863013,0.032258064,92.75307055217463,4.125001639128382,,4.159452410344349,5.720626021448285,0.20112400315701962,"Rob Zastryzny",15094,642239
"Luke Little","CHC",3,1,0,35,1,32,10.96875326894321,6.1875018440192475,0.2812500838190567,0.2608695652173913,0.77981651,0.68115942,0.0625,96.22406198601973,2.812500838190567,,3.591437093745578,3.9320600743582377,0.19658126309514046,"Luke Little",28036,681432
"Hogan Harris","OAK",4,9,0,23,13,107.2,7.606811459943932,3.7616100626096367,1.3374613555945376,0.29559748427672955,0.63953488,0.377643504,0.109589041,93.03919520714472,5.517028091827467,,4.853109761729531,5.053757452620843,0.19122818298637867,"Hogan Harris",21520,663687
"Aaron Loup","LAA",2,3,1,55,0,48.2,8.321919547704315,3.6986309100908064,1.1095892730272419,0.37341772151898733,0.63613232,0.465838509,0.111111111,91.52218905362216,6.1027410016498305,,4.364629632524313,4.596430942208792,0.18998606503009796,"Aaron Loup",10343,571901
"T.J. McFarland","- - -",1,2,0,47,0,35.2,6.560749885599151,2.523365340615058,0.7570096021845174,0.3119266055045872,0.6768559,0.618181818,0.125,,4.289721079045599,,3.8998998845283364,3.786794982519475,0.1870681014843285,"T.J. McFarland",3237,519008
"Joe La Sorsa","- - -",1,0,0,25,0,32.2,7.71428744090928,2.47959239172084,0.82653079724028,0.29292929292929293,0.72429907,0.421568627,0.078947368,92.74756876627605,4.40816425194816,,4.112183408486991,4.841592754910966,0.1820406559854746,"Joe La Sorsa",25481,686747
"Andrew Vasquez","- - -",2,1,0,42,0,48.1,8.006898342228222,4.2827595784011425,0.744827752765416,0.29577464788732394,0.78125,0.464788732,0.083333333,89.17110855852971,3.351724887444372,,4.413661308243273,4.97974869392713,0.18129950016736984,"Andrew Vasquez",19482,607755
"Tommy Henry","ARI",7,7,0,26,23,127.1,6.643979223460533,3.7460733919511515,1.4842932307730976,0.29457364341085274,0.73829532,0.385185185,0.123529411,90.54877564803414,5.018324732613807,,5.33318930338746,5.32251469870632,0.18019195646047592,"Tommy Henry",26285,674072
"Kolby Allard","ATL",0,1,0,4,3,12.1,9.486487464542643,2.9189192198592746,1.4594596099296373,0.3783783783783784,0.63953488,0.307692307,0.117647058,90.54247911241319,6.567568244683368,,4.228013432783495,4.398849651787401,0.1716040861501824,"Kolby Allard",18694,663465
"Adam Kolarek","- - -",0,0,0,5,0,6,10.500001668930318,1.500000238418617,0,0.15384615384615385,1,0.666666666,0,89.2030029296875,0,,1.9217068142360776,2.7483828226077502,0.1691778227686882,"Adam Kolarek",10843,592473
"Chasen Shreve","- - -",1,2,0,50,0,44.2,9.067166050496851,2.8208961045990204,1.4104480522995102,0.30952380952380953,0.703125,0.454545454,0.142857142,90.64345848338755,4.634329314698391,,4.284891318318936,4.061329390316806,0.16589700803160667,"Chasen Shreve",10855,592741
"Alex Young","CIN",4,2,1,66,0,55.2,8.407188479353945,3.233534030520748,1.616767015260374,0.2883435582822086,0.796875,0.494117647,0.175438596,91.46446491109914,3.71856413509886,,4.850673146953085,4.201238920964656,0.14564815163612366,"Alex Young",18333,622065
"Garrett Cleavinger","TBR",6,1,3,54,0,47.1,11.218311742714047,4.9436628018739865,0.7605635079806133,0.28440366972477066,0.78525641,0.4375,0.102564102,96.03366758765245,3.2323949089176067,,3.8863573718722373,4.037981799964735,0.1441267728805542,"Garrett Cleavinger",17897,664076
"Danny Young","- - -",2,0,0,21,0,20.2,11.758067048179544,3.4838717179791243,0.8709679294947811,0.3333333333333333,0.76335878,0.510204081,0.142857142,,3.4838717179791243,,3.444319016429836,3.230226359020703,0.13778618955984712,"Danny Young",18439,664849
"Kyle Nelson","ARI",7,4,0,79,2,66.2,10.12500371754306,2.430000892210334,1.8900006939413712,0.3063583815028902,0.76807229,0.370165745,0.197183098,91.86699187943611,4.185001536584465,,4.575923112290222,3.586116361220224,0.13185015693306923,"Kyle Nelson",20515,669459
"Bennett Sousa","- - -",0,0,0,7,0,9,10.000002119276708,2.0000004238553415,1.0000002119276707,0.23809523809523808,0.60606061,0.454545454,0.1,94.540380859375,4.000000847710683,,3.14392922483844,3.536542367988588,0.12906094640493393,"Bennett Sousa",21345,656986
"Ryan Sherriff","BOS",0,0,0,5,0,6.2,6.750001609325793,2.7000006437303172,0,0.2857142857142857,0.77777778,0.3,0,,2.7000006437303172,,3.105040323734275,5.33706572372326,0.128618985414505,"Ryan Sherriff",12249,595411
"Tucker Davidson","- - -",1,2,2,38,1,51.1,8.064936463357386,3.331169408778051,1.0519482343509634,0.35802469135802467,0.6314433,0.441717791,0.115384615,91.4168921062842,5.96103999465546,,4.2680275481313315,4.423370910237396,0.12764735240489244,"Tucker Davidson",19871,656353
"Kody Funderburk","MIN",3,0,1,36,0,44.2,10.074628514791288,3.8283588356206897,1.0074628514791288,0.3162393162393162,0.73333333,0.537190082,0.161290322,,4.432836546508167,,4.08603219614121,3.6727348629427716,0.12735772132873535,"Kody Funderburk",24993,681892
"Bryan King","HOU",1,0,0,7,0,7.1,7.363637640456744,2.454545880152248,0,0.23809523809523808,0.75,0.333333333,0,91.47402896521227,2.454545880152248,,2.757713524369157,4.943084311300808,0.12614066898822784,"Bryan King",25890,687911
"Caleb Thielbar","MIN",5,3,3,65,0,51.2,10.277421757741292,2.9612910149424065,1.741935891142592,0.2814814814814815,0.68627451,0.342657342,0.15625,93.1527737119438,4.35483972785648,,4.438531879061564,3.867770756714578,0.11264158599078655,"Caleb Thielbar",10078,573204
"DL Hall","- - -",3,1,0,22,4,35.2,9.084113768838503,3.7850474036827095,1.5140189614730837,0.36792452830188677,0.74626866,0.444444444,0.162162162,94.44296171658587,5.299066365155793,,4.812764407607323,4.230855479311683,0.10842624306678772,"DL Hall",22207,669084
"Jackson Wolf","SDP",1,0,0,1,1,5,1.8,1.8,0,0.3,0.57142857,0.6,0,89.2559814453125,5.4,,3.4550403594970707,5.10839211344719,0.10541950166225433,"Jackson Wolf",29832,680232
"Sam Long","- - -",2,2,2,57,1,61.2,7.589190675834685,4.23243326152319,0.8756758472116944,0.3131868131868132,0.67375887,0.429347826,0.08219178,94.23618114741161,4.816217159664319,,4.269030873927253,4.910409394060988,0.09638560563325882,"Sam Long",25379,669674
"Jared Shuster","- - -",5,5,0,30,12,90,5.300000449286605,4.200000356038442,1.1000000932481633,0.2756183745583039,0.70325901,0.354166666,0.084615384,91.82748660268814,4.900000415378182,,5.062883422286448,5.7508543965399195,0.09581564925611019,"Jared Shuster",27472,694363
"Thomas Pannone","MIL",0,0,0,1,0,2.2,13.500003218651585,3.3750008046628963,0,0.5555555555555556,0.66666667,0.444444444,0,89.6572624655331,6.750001609325793,,1.380039912462128,3.8600681346721117,0.09404344856739044,"Thomas Pannone",17281,623381
"Alex Wood","- - -",6,8,0,38,21,137,7.029197667465572,4.007299604816821,0.9854015421680709,0.3198090692124105,0.71287129,0.425882352,0.095541401,,4.598540530117664,,4.711459384890434,5.115427538234838,0.09256325662136078,"Alex Wood",13781,622072
"Matt Moore","- - -",9,3,1,87,0,87,8.793104508544106,3.3103452267460165,1.5517243250371953,0.2565217391304348,0.80898876,0.340248962,0.127118644,93.63340516523881,3.5172418034176425,,4.748955130708487,4.6236099505774195,0.0913519375026226,"Matt Moore",1890,519043
"Packy Naughton","STL",0,0,0,4,0,5,9.000001716614097,1.8000003433228193,0,0.18181818181818182,1,0.636363636,0,93.7990966796875,0,,1.8550400924682109,2.847051334049411,0.08243713527917862,"Packy Naughton",23292,676050
"Justin Bruihl","- - -",1,0,0,34,0,33.2,7.217822787434853,3.2079212388599347,0.8019803097149837,0.3333333333333333,0.5942623,0.514285714,0.09090909,,6.148515707814875,,4.220386938340984,4.653409289855731,0.08090745378285646,"Justin Bruihl",23779,677865
"Jose A. Ferrer","WSN",3,0,0,39,0,34,6.6176492862642915,3.4411776288574316,1.0588238858022867,0.3333333333333333,0.70484581,0.578431372,0.181818181,95.49236284289277,5.029413457560861,,4.54915844214431,4.0895623635338065,0.08035029470920563,"Jose A. Ferrer",24017,678606
"Josh Maciejewski","NYY",0,0,0,3,0,4,11.25,2.25,0,0.125,1,0.625,0,91.17574055989583,0,,1.4168045043945314,2.1452613070607187,0.06529192626476288,"Josh Maciejewski",21310,656671
"Blake Walston","ARI",0,0,0,3,2,12.2,7.8157904544366605,6.394737644539085,0,0.2727272727272727,0.80952381,0.393939393,0,91.52384114583333,2.842105619795149,,4.272067800981533,5.997360444844515,0.0648951600305736,"Blake Walston",26270,686796
"Jacob Latz","TEX",2,3,0,41,0,40.1,8.033060193836016,5.132232901617455,0.8925622437595574,0.24770642201834864,0.8097166,0.36036036,0.072727272,94.93823445074446,2.9008272922185614,,4.469916298975831,5.206323624855992,0.05766706774011254,"Jacob Latz",21306,656641
"Austin Davis","SDP",0,0,0,4,0,5,9,5.4,0,0.35714285714285715,0.44444444,0.307692307,0,,9,,3.5668045043945313,5.0237181097269055,0.05550657957792282,"Austin Davis",17117,656354
"Jacob Lopez","TBR",1,0,1,7,1,17.2,5.0943398059751335,3.566037864182593,0.5094339805975133,0.2711864406779661,0.56390977,0.316666666,0.04,90.80724182128907,5.6037737865726465,,4.700101287020516,6.159352165010461,0.041263796389102936,"Jacob Lopez",25098,682052
"Easton Lucas","OAK",0,0,0,9,0,10.1,11.322582038458798,6.0967749437855066,0.8709678491122153,0.4594594594594595,0.50847458,0.368421052,0.066666666,94.03955078125,10.451614189346582,,3.9979245077566428,5.025825997233061,0.03799553029239178,"Easton Lucas",26058,687922
"Josh Rogers","COL",1,0,0,5,0,9.1,1.928571888378798,1.928571888378798,0,0.3333333333333333,0.5625,0.305555555,0,89.62860785590277,6.750001609325793,,4.023947565896219,6.521514341932326,0.036934345960617065,"Josh Rogers",18510,642028
"Brendon Little","TOR",0,1,0,17,0,17.1,8.307693831314277,2.076923457828569,1.5576925933714267,0.2708333333333333,0.69620253,0.705882352,0.333333333,,4.67307778011428,,4.262958551581832,2.769432649670316,0.03621013090014458,"Brendon Little",21574,663893
"Brandon Walter","BOS",0,0,1,9,0,23,6.260869565217392,2.739130434782609,1.173913043478261,0.3670886075949367,0.6424581,0.426829268,0.09090909,91.77609252929688,6.260869565217392,,4.602866446453592,5.279414615164633,0.033057231456041336,"Brandon Walter",26056,687888
"Sammy Peralta","CHW",2,0,0,17,0,20.1,7.967215493061829,5.311476995374552,0.8852461658957588,0.29508196721311475,0.68493151,0.38095238,0.086956521,,4.4262308294787935,,4.532282777440046,5.123779200280146,0.031938448548316956,"Sammy Peralta",25589,671111
"Nick Vespi","BAL",1,0,0,19,0,26,5.5384619447606855,1.3846154861901714,1.0384616146426284,0.2875,0.74626866,0.457831325,0.111111111,89.15210988898026,3.807692587022971,,4.062732482988268,4.189010937376626,0.03008812479674816,"Nick Vespi",21093,663989
"Nick Pratto","KCR",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.333333333,0,78.68641764322916,0,,1.1668045043945314,2.623718109726906,0.029427457600831985,"Nick Pratto",22117,668472
"Anthony Veneziano","KCR",0,0,0,4,0,4.1,6.230769687855771,6.230769687855771,0,0.35294117647058826,0.55555556,0.352941176,0,94.73060825892857,2.076923229285257,,3.9066238587880866,6.4867592743153875,0.02927579078823328,"Anthony Veneziano",27453,685107
"José Lopez","TBR",0,0,0,1,0,2,9,4.5,0,0.42857142857142855,0.75,0.285714285,0,94.37372903262867,4.5,,2.7550403594970705,5.235067990422249,0.029074635356664658,"Jose Lopez",22982,673111
"Bailey Horn","BOS",0,0,0,3,0,7.1,7.363637640456744,2.454545880152248,1.227272940076124,0.2727272727272727,0.92105263,0.608695652,0.25,94.58630952380952,2.454545880152248,,4.121350124453739,3.143302830500746,0.0216577909886837,"Bailey Horn",27753,690544
"Matt Gage","HOU",0,0,0,5,0,6.2,10.800002574921269,4.050000965595475,1.3500003218651586,0.3333333333333333,0.92105263,0.466666666,0.5,93.96646610383064,2.7000006437303172,,4.155040574073843,2.7010457535994994,0.020356077700853348,"Matt Gage",17381,657424
"Zach Muckenhirn","NYM",0,0,0,3,0,6,4.500000715255851,3.000000476837234,0,0.44,0.71428571,0.4,0,91.25989163306451,6.000000953674468,,3.7550404389699428,6.510627133542184,0.019838498905301094,"Zach Muckenhirn",20209,669105
"Konnor Pilkington","CLE",0,0,0,1,0,2,9,4.5,0,0.2,1,0.4,0,93.48186125578704,0,,2.7550403594970705,5.235067990422249,0.019741494208574295,"Konnor Pilkington",21453,663455
"Andrew Saalfrank","ARI",0,0,0,12,0,11.1,4.764707268934752,6.352943025246336,0,0.2571428571428571,0.64705882,0.657142857,0,,3.176471512623168,,4.306078686498717,4.872281986609709,0.019108720123767853,"Andrew Saalfrank",26203,685314
"Rowdy Tellez","MIL",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0,0,57.91168212890625,0,,1.2550403594970705,4.5617438673973085,0.01801948994398117,"Rowdy Tellez",15679,642133
"Josh Taylor","KCR",1,3,0,17,1,17.2,13.245284925537819,4.584906320378476,2.0377361423904334,0.4090909090909091,0.5511811,0.458333333,0.25,93.04533984375,8.150944569561734,,4.783342466289897,3.3373212051076133,0.005782103165984154,"Josh Taylor",17359,657031
"Dominic Smith","BOS",0,0,0,1,0,1,0,0,0,0.25,1,0,0,45.057970319475444,0,,3.1668045043945314,7.537545320391655,0.005591957829892635,"Dominic Smith",15653,642086
"Tyler Jay","NYM",0,0,0,3,0,4.2,5.7857150739554095,5.7857150739554095,0,0.3888888888888889,0.5,0.705882352,0,92.10421316964286,7.714286765273879,,3.8096617348340214,5.058444995252131,0.004656154662370682,"Tyler Jay",17952,664079
"Enmanuel De Jesus","MIA",0,0,0,2,0,6.1,7.1052635145319645,5.684210811625571,0,0.4090909090909091,0.5,0.409090909,0,93.61279296875,11.368421623251143,,4.991882551938218,6.297160317941463,-0.0011615714756771922,"Enmanuel De Jesus",18554,646241
"Raymond Burgos","SFG",0,0,0,1,0,1,9,9,0,0.6,0.75,0.8,0,92.8377685546875,9,,4.166804504394531,5.623718109726906,-0.00384430936537683,"Raymond Burgos",22370,670103
"Kirby Snead","- - -",1,2,0,26,0,22,6.545456247881867,5.318183201404017,0.40909101549261667,0.33783783783783783,0.71808511,0.486486486,0.047619047,92.67459810697116,4.500001170418783,,4.1226873894214275,5.020687866020291,-0.00472606485709548,"Kirby Snead",19179,669912
"Joe Jacques","- - -",2,1,1,25,1,29.2,6.6741583046025506,3.3370791523012753,0.910112496082166,0.3684210526315789,0.69498069,0.618556701,0.130434782,,5.460674976492996,,4.8978032751125,4.85176553933926,-0.004824981093406677,"Joe Jacques",25178,682175
"Ethan Small","MIL",0,0,1,2,0,4,13.5,4.5,2.25,0.5714285714285714,0.625,0.266666666,0.166666666,92.201416015625,11.25,,5.0050403594970705,4.235067990422249,-0.006682143080979586,"Ethan Small",26364,663629
"Evan Justice","COL",0,0,0,9,0,7.1,8.59091169775104,9.81818479742976,0,0.5384615384615384,0.69565217,0.56,0,94.58365885416667,8.59091169775104,,5.02776817014411,6.155053798993894,-0.014347001910209656,"Evan Justice",30008,687145
"Bruce Zimmermann","BAL",2,0,0,7,0,13.1,9.450000225305562,0,2.025000048279763,0.3333333333333333,0.74324324,0.477272727,0.214285714,89.99928792317708,4.725000112652781,,4.53004038989544,3.3410597031955565,-0.016449935734272003,"Bruce Zimmermann",20370,669145
"Jake Bauers","MIL",0,0,0,2,0,2,0,13.5,0,0.14285714285714285,1,0.142857142,0,63.84897682883523,0,,7.666804504394531,11.309088517725467,-0.017938097938895226,"Jake Bauers",15194,641343
"Pavin Smith","ARI",0,0,0,1,0,1,0,9,0,0,1,0.333333333,0,73.73787195542279,0,,9.16680450439453,12.08063171505928,-0.029933420941233635,"Pavin Smith",19892,656976
"Robbie Ray","SEA",0,1,0,1,1,3.1,8.10000077247627,13.50000128746045,0,0.36363636363636365,0.44444444,0.4,0,93.89236749387256,8.10000077247627,,5.9550406169891605,7.443057337452601,-0.03208436444401741,"Robbie Ray",11486,592662
"Brady Basso","OAK",0,0,0,3,0,3.1,8.10000077247627,0,2.70000025749209,0.25,0.625,0.555555555,0.333333333,92.99967193603516,5.40000051498418,,5.266804704666157,2.678026702580185,-0.036979805678129196,"Brady Basso",25582,669620
"Logan Allen","ARI",0,1,1,12,0,28,6.750000919614645,3.2142861521974497,0.9642858456592349,0.31521739130434784,0.67839196,0.410526315,0.1,91.56210256177326,5.464286458735665,,4.345376093533597,4.513497836437339,-0.03751330450177193,"Logan Allen",18555,663531
"Dallas Keuchel","- - -",2,1,0,13,9,51.1,5.96103933018767,4.5584418407317475,1.0519481170919416,0.32335329341317365,0.70351759,0.505813953,0.130434782,,5.610389957823688,,5.062717939681805,4.963584887513353,-0.03834618255496025,"Dallas Keuchel",9434,572971
"Brandon Eisert","TOR",0,0,0,1,0,2,0,13.5,0,0.2,1,0.8,0,92.03463134765624,0,,7.666804504394531,8.395261307060718,-0.041029129177331924,"Brandon Eisert",27668,685126
"Alec Burleson","STL",0,0,0,2,0,1.2,5.400002059937309,0,5.400002059937309,0.6363636363636364,0.60606061,0.333333333,0.25,80.56489562988281,21.600008239749236,,9.855042877198226,6.023085624902826,-0.04859897121787071,"Alec Burleson",27615,676475
"Jack O'Loughlin","OAK",0,0,0,4,0,9.2,5.5862078150729175,4.655173179227431,0.9310346358454862,0.34285714285714286,0.78313253,0.444444444,0.09090909,92.23408840013587,4.655173179227431,,4.8219771903420625,5.135016861675091,-0.05408114567399025,"Jack O'Loughlin",22690,672552
"Tommy Milone","SEA",0,1,0,2,2,9,3.0000003178914727,6.000000635782945,1.0000001059638242,0.2,0.86206897,0.322580645,0.066666666,86.64468587239584,2.0000002119276483,,6.0328184316188045,7.343960382691492,-0.05601814389228821,"Tommy Milone",7608,543548
"Lucas Luetge","ATL",1,0,0,12,0,13.2,9.219513267367441,4.609756633683721,1.3170733239096344,0.36585365853658536,0.63063063,0.418604651,0.153846153,87.61372593470982,7.243903281502989,,4.864796644275513,4.535058030415474,-0.06248977407813072,"Lucas Luetge",8337,476595
"Sean Newcomb","OAK",2,1,0,14,2,25,8.640000659179737,6.120000466918981,1.0800000823974671,0.23728813559322035,0.76219512,0.459016393,0.130434782,93.57638113839286,4.320000329589869,,5.259746173768901,5.1422545189920115,-0.06399216502904892,"Sean Newcomb",16943,656794
"Reiver Sanmartin","CIN",1,0,0,14,0,14,8.357145134284192,6.428573180218609,1.285714636043722,0.3333333333333333,0.5785124,0.54347826,0.181818181,90.92151925223214,7.0714304982404705,,5.397898086236607,4.839817169418147,-0.06545882672071457,"Reiver Sanmartin",19754,665665
"Drew Rom","STL",1,4,0,8,8,33.2,8.554456091735847,5.079208304468159,1.8712872700672165,0.39285714285714285,0.59800664,0.394957983,0.134615384,90.78757628367003,8.019802586002356,,5.750090052920026,5.600811562596403,-0.06817306578159332,"Drew Rom",24602,680723
"Victor González","- - -",5,4,2,61,1,57,6.473685950288949,3.631579923332825,0.7894738963767012,0.2229299363057325,0.67741935,0.54658385,0.102040816,,3.9473694818835057,,4.446990925405774,4.638339118574922,-0.07398404739797115,"Victor Gonzalez",16408,624647
