Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
"Total","Spencer Steer","CIN",252,796,701,173,101,43,4,25,86,95,79,0,174,14,2,0,11,23,3,0.246790299,26323
"Total","Jonny DeLuca","2 Tms",57,141,129,23,15,5,0,3,8,15,8,0,33,3,0,1,0,8,2,0.178294573,26365
"Total","JJ Bleday","OAK",180,587,508,116,63,32,4,17,67,48,73,2,118,3,3,0,8,4,2,0.228346456,26368
"Total","Josh Smith","TEX",170,483,413,96,59,23,2,12,58,41,48,1,97,19,1,2,5,3,1,0.23244552,26396
"Total","Kyren Paris","LAA",28,66,55,7,5,1,0,1,6,5,9,0,24,0,0,1,1,4,0,0.127272727,26420
"Total","Dominic Canzone","2 Tms",108,303,281,63,35,15,0,13,36,34,20,2,64,1,1,0,8,2,0,0.224199288,26438
"Total","Matt Wallner","MIN",94,277,226,63,30,15,1,17,46,49,33,1,93,17,1,0,1,2,1,0.278761061,26466
"Total","Luis Matos","SFG",92,248,236,52,39,9,1,3,18,27,10,0,31,1,0,1,6,2,0,0.220338983,26467
"Total","Davis Wendzel","TEX",9,12,11,2,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.181818181,26469
"Total","Spencer Horwitz","TOR",58,184,156,46,31,10,0,5,23,16,21,2,35,5,2,0,2,0,0,0.294871794,26477
"Total","Noelvi Marte","CIN",57,166,154,37,24,9,0,4,19,18,7,0,44,4,1,0,1,8,2,0.24025974,26517
"Total","Angel Martinez","CLE",23,74,66,15,9,4,0,2,6,5,6,0,13,0,1,1,2,1,0,0.227272727,26540
"Total","Jonatan Clase","SEA",14,22,21,6,5,1,0,0,3,3,1,0,6,0,0,0,1,3,0,0.285714285,26599
"Total","Elly De La Cruz","CIN",197,600,537,143,78,27,14,24,106,70,61,4,189,1,1,0,12,59,11,0.266294227,26668
"Total","Austin Martin","MIN",40,103,95,23,14,8,0,1,23,8,8,0,21,0,0,0,2,5,1,0.242105263,27462
"Total","Dillon Dingler","DET",1,4,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.333333333,27464
"Total","Spencer Torkelson","DET",207,703,626,140,81,37,0,22,82,74,64,0,188,9,3,0,14,3,0,0.223642172,27465
"Total","Tyler Soderstrom","OAK",92,272,242,46,32,4,0,10,19,23,25,1,81,3,2,0,13,0,0,0.190082644,27467
"Total","Zach DeLoach","CHW",8,21,18,2,1,1,0,0,1,1,3,0,7,0,0,0,0,0,0,0.111111111,27471
"Total","Jordan Walker","STL",127,385,348,98,65,19,2,12,39,40,29,0,91,5,3,0,6,6,4,0.281609195,27475
"Total","Patrick Bailey","SFG",165,486,437,104,70,23,2,9,46,63,39,0,115,3,5,2,7,3,0,0.23798627,27478
"Total","Masyn Winn","STL",127,368,332,88,68,13,3,4,36,30,26,0,62,0,6,4,1,7,3,0.26506024,27479
"Total","Nick Gonzales","PIT",92,283,260,63,43,14,2,4,28,36,13,0,61,4,4,2,3,3,2,0.242307692,27490
"Total","Rece Hinds","CIN",9,25,23,10,1,4,1,4,6,8,1,0,6,1,0,0,0,1,0,0.434782608,27493
"Total","Justin Foscue","TEX",4,12,12,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0.083333333,27501
"Total","Ha-Seong Kim","SDP",239,730,623,147,108,20,3,16,101,64,90,3,147,5,8,4,9,41,9,0.235955056,27506
"Total","David Hamilton","BOS",85,239,217,51,31,14,1,5,31,18,21,0,60,1,0,0,2,21,4,0.235023041,27531
"Total","Edouard Julien","MIN",164,545,451,112,69,20,1,22,77,52,87,0,175,3,3,1,7,9,0,0.248337028,27534
"Total","Duke Ellis","CHW",6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,27543
"Total","Garrett Mitchell","MIL",37,116,102,29,19,6,1,3,15,8,14,0,35,0,0,0,1,3,2,0.284313725,27555
"Total","Austin Wells","NYY",87,280,242,57,28,16,1,12,37,38,29,0,52,1,6,1,5,1,0,0.23553719,27562
"Total","Casey Schmitt","SFG",81,195,177,34,20,11,0,3,24,21,9,0,51,4,2,3,5,1,1,0.192090395,27577
"Total","Jacob Hurtubise","CIN",27,59,48,9,7,1,1,0,7,4,6,0,15,2,1,2,0,2,0,0.1875,27599
"Total","Alika Williams","PIT",49,117,108,26,21,5,0,0,9,5,6,0,30,2,0,1,1,1,0,0.24074074,27604
"Total","Alec Burleson","STL",202,599,548,152,96,32,1,23,67,82,34,0,75,6,6,2,16,8,4,0.277372262,27615
"Total","Nick Loftin","KCR",59,163,146,30,23,6,1,0,13,11,15,0,25,0,1,1,3,2,0,0.205479452,27630
"Total","Anthony Volpe","NYY",254,825,755,168,107,31,7,23,105,78,57,0,209,8,3,1,8,34,6,0.222516556,27647
"Total","Vinnie Pasquantino","KCR",158,534,473,124,72,33,2,17,54,76,46,3,62,4,9,1,9,0,0,0.262156448,27676
"Total","Michael Massey","KCR",175,525,492,115,71,20,2,22,55,67,25,1,99,3,4,1,8,4,1,0.233739837,27684
"Total","Joey Wiemer","MIL",111,299,260,44,27,11,0,6,32,26,32,0,81,5,2,0,3,8,2,0.169230769,27690
"Total","Brett Wisely","SFG",96,251,234,48,34,9,1,4,23,20,15,0,62,0,2,0,3,3,3,0.205128205,27735
"Total","Pete Crow-Armstrong","CHC",72,191,171,30,18,5,4,3,14,17,11,0,53,2,1,6,1,17,2,0.175438596,27769
"Total","Evan Carter","TEX",66,197,169,43,20,10,3,10,33,25,25,1,51,1,2,0,2,5,0,0.254437869,27790
"Total","Jordan Westburg","BAL",155,457,425,115,65,29,6,15,59,60,21,0,92,7,4,0,6,7,2,0.270588235,27815
"Total","Matt Mervis","CHC",36,106,96,15,10,2,0,3,9,11,8,0,29,1,0,0,1,0,0,0.15625,27845
"Total","Colt Keith","DET",97,318,292,74,53,8,3,10,36,37,23,1,52,2,1,0,3,4,1,0.253424657,27899
"Total","Adael Amador","COL",10,31,30,5,4,1,0,0,0,0,1,0,6,0,0,0,1,1,0,0.166666666,27962
"Total","Jasson Dominguez","NYY",8,26,24,7,2,1,0,4,6,7,2,0,6,0,0,0,0,1,0,0.291666666,28080
"Total","Junior Caminero","TBR",7,24,23,5,4,1,0,0,2,5,1,0,5,0,0,0,1,0,0,0.217391304,28163
"Total","Jackson Chourio","MIL",84,242,227,62,40,11,0,11,33,37,12,0,55,0,2,1,3,7,1,0.273127753,28806
"Total","Blake Dunn","CIN",7,5,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,29487
"Total","Jackson Merrill","SDP",97,279,263,83,58,13,3,9,38,39,12,1,56,1,1,2,2,8,2,0.315589353,29490
"Total","James Wood","WSN",22,59,51,12,8,2,1,1,7,10,7,0,26,1,0,0,0,1,2,0.235294117,29518
"Total","Ryan Bliss","SEA",18,37,33,7,5,2,0,0,5,3,1,0,10,1,0,2,1,1,2,0.212121212,29547
"Total","Ben Rice","NYY",32,102,89,21,9,6,0,6,11,19,9,0,28,1,3,0,1,0,1,0.235955056,29576
"Total","Colton Cowser","BAL",114,323,277,61,33,16,1,11,47,43,38,2,87,5,3,0,8,4,2,0.220216606,29591
"Total","Connor Norby","BAL",9,26,26,5,2,1,0,2,3,3,0,0,10,0,0,0,1,0,0,0.192307692,29592
"Total","Justyn-Henry Malloy","DET",40,121,108,19,12,1,0,6,10,12,11,0,44,1,1,0,1,1,1,0.175925925,29606
"Total","Henry Davis","PIT",87,249,219,42,30,6,0,6,28,20,24,0,84,2,3,0,2,2,3,0.191780821,29617
"Total","Sal Frelick","MIL",149,487,425,112,86,20,3,3,70,34,52,0,80,4,3,1,5,20,3,0.263529411,29622
"Total","Joey Loperfido","HOU",35,104,93,23,15,5,1,2,9,16,6,0,37,3,1,1,1,2,1,0.247311827,29630
"Total","Matt McLain","CIN",87,302,273,76,47,15,4,10,48,33,23,0,94,6,0,0,5,9,4,0.278388278,29695
"Total","Hunter Goodman","COL",56,150,138,26,14,7,2,3,10,24,8,0,43,1,3,0,4,2,1,0.188405797,29715
"Total","Zack Gelof","OAK",151,491,446,110,58,25,3,24,65,61,34,0,148,6,3,2,8,20,3,0.246636771,29766
"Total","Brett Harris","OAK",31,89,73,10,6,1,0,3,11,11,13,0,16,2,1,0,2,0,2,0.136986301,29788
"Total","Kyle Manzardo","CLE",29,69,65,14,6,8,0,0,3,4,2,0,18,1,1,0,0,0,0,0.215384615,29794
"Total","Jacob Young","WSN",115,332,296,71,53,16,2,0,37,25,19,0,70,7,1,9,8,25,2,0.239864864,29931
"Total","Tyler Black","MIL",12,32,28,6,5,1,0,0,1,1,4,0,12,0,0,0,0,3,0,0.214285714,29949
"Total","Jordan Lawlar","ARI",10,22,21,3,3,0,0,0,2,0,0,0,8,1,0,0,0,0,0,0.142857142,29976
"Total","Christian Encarnacion-Strand","CIN",87,266,248,62,38,10,0,14,35,46,10,0,76,6,2,0,7,2,0,0.25,30011
"Total","Seiya Suzuki","CHC",211,693,618,171,103,33,6,29,83,92,62,1,183,6,7,0,9,9,6,0.276699029,30116
"Total","Oscar Colas","CHW",79,228,211,48,38,6,0,4,28,17,13,1,61,1,1,2,2,4,4,0.227488151,30162
"Total","Heston Kjerstad","BAL",40,103,88,21,14,2,0,5,9,13,11,2,31,3,0,0,0,1,0,0.238636363,31166
"Total","Zach Neto","LAA",180,590,526,117,65,36,0,16,66,65,38,0,137,18,4,4,11,17,5,0.22243346,31347
"Total","Victor Scott II","STL",18,52,48,4,1,3,0,0,4,2,1,0,11,1,2,0,0,2,0,0.083333333,31349
"Total","Graham Pauley","SDP",13,30,30,4,2,0,0,2,4,5,0,0,14,0,0,0,1,0,0,0.133333333,31363
"Total","Brooks Baldwin","CHW",12,37,36,7,3,4,0,0,2,1,1,0,13,0,0,0,0,2,0,0.194444444,31394
"Total","Tyler Locklear","SEA",10,32,29,5,3,1,0,1,2,2,2,0,13,1,0,0,2,1,0,0.172413793,31396
"Total","Jordan Beck","COL",20,62,61,13,8,3,0,2,4,8,0,0,24,0,1,0,0,2,0,0.213114754,31431
"Total","Wade Meckler","SFG",19,55,48,10,9,1,0,0,6,3,6,0,23,1,0,0,0,0,0,0.208333333,31490
"Total","Trey Lipscomb","WSN",46,129,113,29,26,2,0,1,16,9,13,0,27,1,1,0,3,8,0,0.256637168,31567
"Total","Brooks Lee","MIN",21,65,59,13,10,1,0,2,5,10,5,0,9,0,1,0,3,1,0,0.220338983,31595
"Total","Nacho Alvarez Jr.","ATL",7,23,22,2,2,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0.09090909,31765
"Total","Jackson Holliday","BAL",10,31,30,2,2,0,0,0,5,1,1,0,17,0,0,0,0,0,0,0.066666666,31781
"Total","Masataka Yoshida","BOS",194,597,555,167,115,35,2,15,78,77,32,0,83,9,1,0,14,7,0,0.3009009,31837
"Total","Nolan Schanuel","LAA",125,429,366,99,78,11,0,10,54,31,50,1,66,8,3,1,8,4,0,0.270491803,33189
"Total","Jacob Wilson","OAK",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33266
"Total","Wyatt Langford","TEX",83,272,253,61,42,15,1,3,27,29,17,1,55,1,1,0,5,8,2,0.241106719,33333
"Total","Jung Hoo Lee","SFG",35,112,101,28,23,4,0,1,11,5,9,0,8,1,1,0,0,2,3,0.277227722,33824
