Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
Total,Luke Jackson,SEA,48,95,0.00,20,3,0,0,0,2,13,4,0,13,.253,.351,.367,,592426
Total,Hoby Milner,TEX,67,125,0.00,25,5,0,0,0,2,3,1,0,27,.208,.226,.300,,571948
Total,Paul Sewald,DET,20,41,0.00,10,1,0,0,0,2,4,0,0,11,.278,.341,.472,,623149
Total,Nick Lodolo,CIN,24,144,0.00,38,5,1,0,0,3,9,0,4,28,.297,.357,.422,,666157
Total,Jacob Misiorowski,MIL,15,140,0.00,27,5,0,0,0,6,17,0,1,54,.221,.321,.410,,694819
Total,Scott Effross,NYY,10,21,0.00,7,3,0,0,0,0,2,1,0,0,.368,.429,.526,,664123
Total,Paul Blackburn,NYY,14,81,0.00,20,5,2,0,0,0,5,0,1,14,.270,.321,.392,,621112
Total,Ryan Zeferjahn,LAA,55,114,0.00,24,5,0,0,0,5,12,1,1,28,.240,.325,.440,,666171
Total,Mason Thompson,WSN,13,27,0.00,7,4,1,0,0,0,8,2,0,6,.368,.556,.684,,666168
Total,Ryan Burr,TOR,1,1,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,621114
Total,Pete Fairbanks,TBR,54,118,0.00,22,4,1,0,0,4,10,0,1,31,.208,.282,.377,,664126
Total,Ty Adcock,NYM,3,8,0.00,2,0,0,0,0,1,1,0,0,3,.333,.429,.833,,686654
Total,Kyle Hendricks,LAA,31,344,0.00,73,19,2,0,0,9,32,3,2,57,.238,.312,.401,,543294
Total,Chris Flexen,CHC,20,77,0.00,20,1,0,0,0,5,7,0,0,7,.286,.351,.514,,623167
Total,Fraser Ellard,CWS,16,35,0.00,3,1,0,0,0,0,12,0,0,10,.130,.429,.174,,686642
Total,J.P. France,HOU,2,2,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,641585
Total,Zach Eflin,BAL,14,185,0.00,55,13,0,0,0,15,7,0,0,27,.316,.339,.649,,621107
Total,Walker Buehler,PHI,26,316,0.00,82,12,1,0,0,8,36,0,5,49,.300,.390,.440,,621111
Total,Drew Sommers,DET,4,10,0.00,4,0,1,0,0,1,0,0,0,2,.400,.400,.900,,805427
Total,Ian Gibaut,CIN,24,48,0.00,9,2,0,0,0,0,6,0,0,5,.214,.313,.262,,664139
Total,David Bednar,NYY,58,121,0.00,19,4,0,0,0,1,14,2,0,33,.178,.273,.243,,670280
Total,Cionel Pérez,BAL,18,43,0.00,9,2,0,0,0,0,6,0,1,9,.265,.390,.324,,672335
Total,Yu Darvish,SDP,15,155,0.00,36,10,1,0,0,8,15,0,3,28,.265,.351,.529,,506433
Total,Brant Hurter,DET,41,117,0.00,19,3,0,0,0,0,12,0,8,27,.200,.339,.232,,676428
Total,JT Brubaker,SFG,16,59,0.00,12,2,1,0,0,0,7,1,0,10,.235,.328,.314,,664141
Total,Osvaldo Bido,OAK,24,154,0.00,40,4,0,0,0,10,12,0,0,41,.294,.338,.544,,674370
Total,Lance McCullers Jr.,HOU,16,129,0.00,25,5,0,0,0,3,18,0,3,31,.231,.357,.361,,621121
Total,Tyler Heineman,TOR,3,14,0.00,7,1,0,0,0,1,0,0,2,0,.583,.643,.917,,623168
Total,Andrew Hoffmann,ARI,8,24,0.00,4,1,0,0,0,1,5,0,0,3,.211,.375,.421,,694851
Total,Geoff Hartlieb,DET,4,12,0.00,5,0,0,0,0,2,5,0,0,1,.714,.833,1.571,,664129
Total,Tommy Kahnle,DET,63,144,0.00,30,6,1,0,0,6,17,0,0,22,.236,.326,.441,,592454
Total,Jesús Luzardo,PHI,30,173,0.00,34,6,0,0,0,2,7,0,0,68,.205,.237,.277,,666200
Total,Tanner Bibee,CLE,31,413,0.00,88,12,5,0,0,14,33,1,5,89,.237,.306,.410,,676440
Total,Randy Rodríguez,SFG,49,104,0.00,12,1,0,0,0,2,7,0,3,38,.128,.212,.202,,678495
Total,Eduarniel Núñez,OAK,7,27,0.00,8,2,0,0,0,2,5,0,1,5,.381,.519,.762,,674384
Total,Brooks Kriske,MIN,15,41,0.00,12,5,0,0,0,0,4,0,0,8,.333,.390,.472,,621139
Total,Korey Lee,CWS,2,8,0.00,2,2,0,0,0,0,0,0,0,0,.250,.250,.500,,686676
Total,Huascar Brazobán,NYM,48,110,0.00,25,5,1,0,0,4,18,0,0,18,.275,.391,.484,,623211
Total,Ryan Bergert,KCR,19,184,0.00,36,9,1,0,0,4,21,1,0,40,.222,.311,.364,,686701
Total,Joey Wentz,ATL,37,129,0.00,33,6,1,0,0,3,16,0,0,25,.295,.380,.446,,666214
Total,Forrest Whitley,TBR,10,37,0.00,7,3,0,0,0,1,6,0,1,11,.233,.378,.433,,666215
Total,Alec Burleson,STL,1,2,0.00,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,,676475
Total,Ian Hamilton,NYY,31,66,0.00,16,2,1,0,0,4,6,0,0,13,.276,.338,.552,,641656
Total,Garrett Hampson,STL,1,1,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,641658
Total,Rico Garcia,BAL,27,71,0.00,12,1,1,0,0,3,8,1,0,23,.194,.282,.387,,670329
Total,Simeon Woods Richardson,MIN,23,233,0.00,47,6,0,0,0,8,24,0,1,49,.229,.309,.376,,680573
Total,Garrett Whitlock,BOS,59,136,0.00,24,3,0,0,0,1,10,1,3,41,.197,.272,.246,,676477
Total,Chase Dollander,COL,21,240,0.00,58,7,1,0,0,12,30,0,2,37,.283,.375,.502,,801403
Total,Roddery Muñoz,STL,6,20,0.00,3,0,0,0,0,2,2,0,0,6,.188,.263,.563,,682610
Total,Colton Gordon,HOU,17,78,0.00,21,3,0,0,0,2,5,0,0,19,.288,.333,.411,,676467
Total,Carson Spiers,CIN,3,31,0.00,8,2,0,0,0,0,6,0,1,2,.333,.484,.417,,686730
Total,Thomas Hatch,MIN,12,91,0.00,27,6,0,0,0,4,10,1,0,12,.333,.407,.556,,641672
Total,Matt Bowman,BAL,16,50,0.00,10,4,0,0,0,2,3,0,1,8,.217,.280,.435,,621199
Total,Steven Cruz,KCR,41,83,0.00,13,1,0,0,0,1,11,0,1,22,.183,.301,.239,,674444
Total,Ben Joyce,LAA,5,13,0.00,3,0,1,0,0,0,1,0,0,1,.250,.308,.417,,690829
Total,Joey Lucchesi,SFG,37,83,0.00,16,3,0,0,0,1,7,1,1,16,.219,.296,.301,,664192
Total,Blade Tidwell,NYM,4,31,0.00,8,0,0,0,0,2,5,0,0,4,.320,.419,.560,,694918
Total,Kaleb Ort,HOU,36,74,0.00,16,2,0,0,0,5,9,0,0,16,.254,.342,.524,,672391
Total,Taylor Clarke,KCR,44,96,0.00,19,3,0,0,0,5,5,0,1,19,.211,.260,.411,,664199
Total,Joe La Sorsa,CIN,5,13,0.00,7,0,0,0,0,2,0,0,0,2,.538,.538,1.000,,686747
Total,Nolan Hoffman,PHI,1,5,0.00,2,2,0,0,0,0,0,0,0,2,.400,.400,.800,,676510
Total,Seth Johnson,PHI,10,26,0.00,4,1,0,0,0,2,4,0,0,10,.182,.308,.500,,686751
Total,Blas Castaño,SEA,1,16,0.00,4,2,0,0,0,1,2,0,1,1,.308,.438,.692,,680604
Total,Paul Gervase,LAD,6,16,0.00,4,0,0,0,0,3,3,0,0,3,.308,.438,1.000,,801434
Total,Ben Casparius,LAD,39,137,0.00,33,8,0,0,0,2,12,0,1,30,.266,.336,.379,,676508
Total,Casey Kelly,ARI,1,1,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,543391
Total,Phil Maton,TEX,57,110,0.00,21,6,0,0,0,1,14,2,1,37,.226,.330,.323,,664208
Total,Sam Moll,CIN,22,47,0.00,7,2,0,0,0,2,5,0,0,18,.171,.261,.366,,594580
Total,Max Scherzer,TOR,17,200,0.00,48,15,0,0,0,13,13,0,0,38,.257,.305,.545,,453286
Total,Ryan Pepiot,TBR,30,318,0.00,49,13,1,0,0,10,33,0,2,89,.175,.265,.336,,686752
Total,Drey Jameson,ARI,3,8,0.00,2,1,0,0,0,0,1,0,0,0,.286,.375,.429,,686753
Total,George Soriano,MIA,24,86,0.00,28,5,0,0,0,8,8,1,0,21,.359,.419,.731,,666277
Total,Edwin Díaz,NYM,60,137,0.00,19,3,0,0,0,3,12,0,3,57,.158,.248,.258,,621242
Total,José Berríos,TOR,31,374,0.00,81,11,1,0,0,8,42,2,1,78,.247,.332,.360,,621244
Total,Paul Skenes,PIT,32,394,0.00,76,20,2,0,0,7,28,0,3,124,.210,.272,.334,,694973
Total,José Alvarado,PHI,24,30,0.00,7,0,0,0,0,2,2,0,1,8,.269,.345,.500,,621237
Total,Calvin Faucher,MIA,60,130,0.00,26,4,1,0,0,3,11,0,2,29,.226,.300,.357,,676534
Total,Martín Pérez,CWS,11,57,0.00,8,3,0,0,0,1,2,0,0,14,.145,.175,.255,,527048
Total,Keider Montero,DET,20,187,0.00,46,7,1,0,0,10,23,0,0,26,.282,.371,.521,,672456
Total,Jose A. Ferrer,WSN,60,110,0.00,19,3,0,0,0,3,2,0,2,26,.186,.217,.304,,678606
Total,Jack Kochanowicz,LAA,23,305,0.00,82,7,1,0,0,17,35,4,2,44,.309,.390,.536,,686799
Total,Logan VanWey,HOU,8,21,0.00,8,0,0,0,0,0,0,0,0,2,.381,.381,.381,,701121
Total,Trevor McDonald,SFG,3,24,0.00,7,0,0,0,0,0,2,0,0,4,.333,.391,.333,,686790
Total,PJ Poulin,WSN,24,43,0.00,9,1,0,0,0,2,6,0,0,15,.243,.349,.432,,676571
Total,Tyler Kinley,ATL,69,145,0.00,25,5,0,0,0,4,17,2,3,34,.202,.310,.339,,641755
Total,Framber Valdez,HOU,27,151,0.00,35,7,0,0,0,5,11,0,0,33,.257,.309,.419,,664285
Total,Brad Keller,CHC,61,123,0.00,25,3,0,0,0,1,9,0,2,32,.223,.293,.277,,641745
Total,Merrill Kelly,TEX,32,399,0.00,82,19,3,0,0,17,29,0,1,81,.222,.281,.428,,518876
Total,Jacob Barnes,TOR,5,14,0.00,3,1,0,0,0,1,2,0,0,3,.273,.357,.636,,606930
Total,Bryce Jarvis,ARI,11,52,0.00,11,4,0,0,0,0,5,0,0,9,.239,.308,.326,,686826
Total,Craig Kimbrel,HOU,11,20,0.00,5,0,0,0,0,2,4,0,0,6,.313,.450,.688,,518886
Total,Cristian Javier,HOU,8,82,0.00,18,4,1,0,0,1,7,0,1,19,.247,.317,.370,,664299
Total,Gunnar Hoglund,OAK,6,70,0.00,17,2,0,0,0,4,4,0,0,14,.258,.300,.470,,680684
Total,Andrés Muñoz,SEA,60,119,0.00,15,3,0,0,0,1,15,2,1,40,.150,.265,.210,,662253
Total,Clayton Beeter,WSN,24,51,0.00,7,1,0,0,0,3,11,0,0,13,.175,.353,.425,,690925
Total,Dauri Moreta,PIT,15,31,0.00,7,1,0,0,0,0,5,1,0,9,.280,.387,.320,,664294
Total,Cole Winn,TEX,32,63,0.00,13,5,1,0,0,1,11,2,1,12,.260,.403,.460,,668390
Total,Richard Fitts,BOS,11,82,0.00,17,0,0,0,0,4,12,0,0,16,.254,.363,.433,,690916
Total,Josh Hader,HOU,32,46,0.00,8,3,0,0,0,2,2,0,0,16,.186,.222,.395,,623352
Total,Bradgley Rodriguez,SDP,6,11,0.00,0,0,0,0,0,0,1,1,0,5,.000,.091,.000,,699134
Total,Joey Gerber,TBR,2,7,0.00,1,0,0,0,0,1,0,0,0,2,.143,.143,.571,,680702
Total,Tyler Zuber,MIA,9,23,0.00,7,2,0,0,0,1,5,1,0,3,.389,.522,.667,,676604
Total,John Rooney,HOU,1,4,0.00,0,0,0,0,0,0,1,0,0,2,.000,.250,.000,,680701
Total,Hunter Dobbins,BOS,13,124,0.00,31,8,1,0,0,3,8,1,0,20,.267,.315,.431,,690928
Total,Eric Lauer,TOR,26,130,0.00,29,5,2,0,0,3,6,1,0,27,.234,.269,.379,,641778
Total,Lyon Richardson,CIN,27,69,0.00,18,4,0,0,0,2,8,3,1,11,.300,.391,.467,,680689
Total,Kyle Bradish,BAL,6,73,0.00,15,2,0,0,0,2,9,0,0,26,.234,.329,.359,,680694
Total,Chris Devenski,NYM,10,25,0.00,3,2,0,0,0,0,2,0,0,3,.143,.200,.238,,606965
Total,Riley O'Brien,STL,39,85,0.00,11,4,0,0,0,0,9,2,4,27,.157,.286,.214,,676617
Total,Mick Abel,MIN,10,97,0.00,25,0,1,0,0,7,9,0,0,25,.284,.351,.545,,690953
Total,Zack Littell,CIN,32,354,0.00,79,15,1,0,0,16,17,1,1,63,.238,.276,.434,,641793
Total,Nick Sandlin,TOR,17,31,0.00,3,1,0,0,0,0,4,0,1,9,.115,.258,.154,,680704
Total,José Caballero,TBR,1,6,0.00,2,1,0,0,0,1,1,0,0,0,.400,.500,1.200,,676609
Total,Matt Brash,SEA,43,96,0.00,21,3,0,0,0,1,6,1,1,30,.241,.295,.310,,666374
Total,Mitchell Parker,WSN,32,187,0.00,44,6,3,0,0,6,19,0,1,24,.270,.344,.454,,680730
Total,Tyler Mahle,TEX,16,151,0.00,25,5,0,0,0,3,10,0,0,35,.179,.232,.279,,641816
Total,Garrett McDaniels,LAA,9,19,0.00,4,1,0,0,0,0,4,0,0,4,.267,.421,.333,,680729
Total,Austin Cox,ATL,11,42,0.00,10,2,0,0,0,5,4,0,0,6,.263,.333,.711,,680735
Total,Luis Contreras,HOU,9,25,0.00,7,2,0,0,0,0,4,0,0,6,.333,.440,.429,,664351
Total,Scott McGough,OAK,13,39,0.00,7,2,0,0,0,1,6,0,1,11,.219,.359,.375,,543518
Total,Sean Burke,CWS,28,300,0.00,61,10,1,0,0,12,40,0,1,73,.238,.342,.426,,680732
Total,Kyle Hart,SDP,20,57,0.00,10,2,0,0,0,1,3,0,1,13,.189,.246,.283,,606996
Total,Robbie Ray,SFG,28,175,0.00,29,8,0,0,0,4,17,0,3,38,.188,.282,.318,,592662
Total,Kyle Harrison,BOS,11,47,0.00,11,1,1,0,0,3,0,0,0,10,.234,.234,.489,,690986
Total,Tim Mayza,PHI,14,27,0.00,5,1,0,0,0,0,2,0,0,9,.200,.259,.240,,641835
Total,Cade Horton,CHC,23,248,0.00,57,8,1,0,0,5,17,0,1,46,.251,.302,.361,,690990
Total,Zebby Matthews,MIN,16,176,0.00,50,9,0,0,0,9,14,0,0,45,.316,.366,.544,,805673
Total,Shohei Ohtani,LAD,14,83,0.00,14,2,0,0,0,0,4,0,0,32,.179,.217,.205,,660271
Total,A.J. Minter,NYM,10,18,0.00,3,1,0,0,0,0,1,0,0,5,.176,.222,.235,,621345
Total,Justin Wrobleski,LAD,21,81,0.00,14,1,0,0,0,3,4,0,2,22,.194,.253,.333,,680736
Total,José Urquidy,DET,2,10,0.00,2,0,0,0,0,0,2,0,0,2,.250,.400,.250,,664353
Total,Wikelman González,CWS,16,50,0.00,8,3,0,0,0,1,8,0,0,12,.195,.327,.341,,682790
Total,Jonathan Bowlan,KCR,32,81,0.00,21,6,0,0,0,5,8,0,0,21,.288,.358,.575,,680742
Total,Ronny Henriquez,MIA,63,148,0.00,27,3,0,0,0,5,19,2,0,49,.211,.311,.352,,678692
Total,Dan Altavilla,CWS,27,66,0.00,9,2,0,0,0,4,6,0,2,16,.155,.258,.397,,656186
Total,JP Sears,SDP,21,96,0.00,26,8,0,0,0,4,4,0,1,21,.289,.323,.511,,676664
Total,Victor Vodnik,COL,50,115,0.00,25,6,1,0,0,2,19,2,0,22,.260,.383,.406,,680767
Total,Braydon Fisher,TOR,43,87,0.00,11,4,0,0,0,1,10,0,1,34,.149,.256,.243,,680755
Total,Colin Poche,NYM,14,28,0.00,8,2,1,0,0,1,5,0,0,7,.348,.464,.652,,621363
Total,Ryan Borucki,TOR,37,70,0.00,7,2,0,0,0,0,9,0,0,15,.117,.229,.150,,621366
Total,Max Lazar,PHI,33,78,0.00,19,5,0,0,0,3,5,0,0,15,.260,.308,.452,,676661
Total,Nolan McLean,NYM,8,104,0.00,16,2,0,0,0,0,13,0,1,33,.178,.288,.200,,690997
Total,Nick Anderson,COL,11,28,0.00,5,1,0,0,0,1,1,0,0,4,.185,.214,.333,,623433
Total,Tom Cosgrove,CHC,1,2,0.00,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,,676680
Total,Luis Mey,CIN,21,41,0.00,6,1,0,0,0,0,9,0,0,11,.188,.366,.219,,682825
Total,Justin Topa,MIN,48,118,0.00,32,8,0,0,0,1,11,3,1,18,.305,.373,.410,,623437
Total,Will Vest,DET,60,126,0.00,27,6,1,0,0,2,14,1,0,38,.243,.325,.369,,676684
Total,Carlos Hernández,CLE,40,99,0.00,26,5,0,0,0,2,16,1,1,16,.333,.443,.474,,672578
Total,Matt Strahm,PHI,56,84,0.00,17,6,1,0,0,1,6,0,1,21,.233,.289,.384,,621381
Total,Angel Zerpa,KCR,62,114,0.00,23,3,0,0,0,3,10,0,1,24,.225,.301,.343,,672582
Total,Luis Vázquez,BAL,3,8,0.00,1,0,0,0,0,0,1,0,0,0,.143,.250,.143,,676679
Total,Tanner Banks,PHI,66,111,0.00,18,1,0,0,0,2,5,0,0,28,.175,.213,.243,,621383
Total,Abner Uribe,MIL,65,132,0.00,19,2,0,0,0,1,16,2,5,41,.171,.303,.216,,682842
Total,Colin Rea,CHC,32,348,0.00,90,19,1,0,0,14,32,0,1,66,.292,.357,.497,,607067
Total,Hunter Stratton,ATL,13,40,0.00,14,1,0,0,0,1,3,0,2,8,.412,.475,.529,,676702
Total,Jalen Beeks,ARI,52,94,0.00,19,5,0,0,0,2,5,0,1,26,.218,.266,.345,,656222
Total,Luis Ortiz,CLE,16,198,0.00,38,9,0,0,0,9,26,0,0,50,.222,.323,.433,,682847
Total,Alan Trejo,COL,1,2,0.00,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,,676701
Total,Mason Barnett,OAK,5,42,0.00,9,1,0,0,0,0,5,0,0,5,.243,.333,.270,,686930
Total,Kenley Jansen,LAA,58,124,0.00,23,3,1,0,0,5,16,2,0,24,.217,.317,.406,,445276
Total,José Leclerc,OAK,9,20,0.00,4,0,0,0,0,1,4,0,0,3,.250,.400,.438,,600917
Total,Carlos Carrasco,ATL,11,126,0.00,37,6,0,0,0,5,11,0,0,16,.327,.381,.513,,471911
Total,Jake Bird,NYY,41,112,0.00,28,7,0,0,0,4,12,3,1,30,.289,.366,.485,,656234
Total,Austin Nola,COL,1,3,0.00,1,0,0,0,0,0,0,0,0,0,1.000,.333,1.000,,543592
Total,Evan Phillips,LAD,5,7,0.00,1,0,0,0,0,0,2,0,0,1,.200,.429,.200,,623465
Total,T.J. McFarland,OAK,24,30,0.00,11,3,1,0,0,0,1,0,1,5,.393,.433,.571,,519008
Total,Jacob deGrom,TEX,30,331,0.00,57,11,0,0,0,13,20,0,2,102,.186,.239,.349,,594798
Total,Carlos Rodón,NYY,32,176,0.00,28,2,0,0,0,5,13,0,4,51,.177,.257,.285,,607074
Total,Landon Knack,LAD,10,102,0.00,19,5,1,0,0,2,12,0,0,31,.216,.304,.364,,689017
Total,Louis Varland,TOR,70,132,0.00,31,7,1,0,0,4,6,0,1,29,.254,.290,.426,,686973
Total,Scott Blewett,BAL,26,95,0.00,19,1,0,0,0,7,11,0,0,20,.229,.316,.494,,656240
Total,Jimmy Herget,COL,55,154,0.00,32,6,1,0,0,3,17,1,4,33,.244,.346,.374,,623474
Total,Jared Young,NYM,1,2,0.00,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,,676724
Total,Brock Stewart,LAD,40,73,0.00,22,4,1,0,0,2,8,1,0,13,.344,.417,.531,,592779
Total,Brock Burke,LAA,55,95,0.00,21,3,1,0,0,2,5,0,3,17,.256,.309,.390,,656271
Total,Jeff Brigham,ARI,4,16,0.00,6,0,0,0,0,1,1,0,0,3,.400,.438,.600,,656257
Total,Cam Sanders,PIT,5,11,0.00,2,0,0,0,0,1,1,0,0,2,.200,.273,.500,,676742
Total,Ryne Stanek,NYM,54,110,0.00,28,5,0,0,0,3,15,0,0,22,.295,.391,.442,,592773
Total,Bailey Ober,MIN,27,330,0.00,85,13,0,0,0,17,16,0,2,54,.274,.312,.481,,641927
Total,Ryan Fitzgerald,MIN,1,2,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,680837
Total,Brian Van Belle,TBR,4,19,0.00,8,0,0,0,0,1,0,0,0,2,.421,.421,.579,,687003
Total,Ron Marinaccio,SDP,7,12,0.00,2,0,0,0,0,0,2,0,0,3,.200,.333,.200,,676760
Total,Willie MacIver,OAK,2,3,0.00,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,,680862
Total,Isaac Mattson,PIT,41,92,0.00,20,7,0,0,0,2,14,1,1,18,.267,.389,.440,,676755
Total,Justin Sterner,OAK,54,108,0.00,13,0,0,0,0,4,9,2,4,27,.140,.241,.269,,686993
Total,Randy Wynne,CIN,1,7,0.00,1,0,0,0,0,1,1,0,0,2,.167,.286,.667,,691094
Total,Emilio Pagán,CIN,67,137,0.00,20,4,0,0,0,3,12,0,1,45,.161,.241,.266,,641941
Total,Jameson Taillon,CHC,23,262,0.00,46,7,2,0,0,10,19,0,0,59,.191,.249,.361,,592791
Total,Dylan Cease,SDP,32,353,0.00,73,17,0,0,0,10,42,2,4,99,.241,.339,.396,,656302
Total,Craig Yoho,MIL,8,16,0.00,3,0,0,0,0,0,5,0,1,2,.333,.563,.333,,684974
Total,Griffin Canning,NYM,16,172,0.00,37,4,0,0,0,5,20,0,0,41,.243,.331,.368,,656288
Total,Keaton Winn,SFG,7,19,0.00,6,4,0,0,0,0,1,0,0,5,.333,.368,.556,,676775
Total,Luis Peralta,COL,20,46,0.00,13,1,0,0,0,2,8,0,1,5,.351,.478,.541,,678821
Total,Grant Holman,OAK,20,43,0.00,10,1,0,0,0,1,4,0,0,7,.256,.326,.359,,680880
Total,Spencer Schwellenbach,ATL,17,236,0.00,49,6,1,0,0,11,14,1,1,46,.225,.272,.413,,680885
Total,Erasmo Ramírez,MIN,9,25,0.00,8,1,0,0,0,1,2,1,0,4,.348,.400,.522,,541640
Total,Mason Miller,SDP,52,102,0.00,13,1,1,0,0,4,18,2,1,39,.163,.320,.350,,695243
Total,Tomás Nido,DET,1,3,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,621512
Total,Jordan Weems,HOU,4,10,0.00,3,1,0,0,0,0,3,0,0,0,.429,.600,.571,,607179
Total,Scott Barlow,CIN,66,119,0.00,21,5,1,0,0,5,17,3,3,30,.212,.345,.434,,605130
Total,Chris Bassitt,TOR,32,419,0.00,106,22,3,0,0,13,37,0,4,87,.283,.352,.461,,605135
Total,Christian Roa,MIA,2,6,0.00,1,1,0,0,0,0,1,0,0,0,.200,.333,.400,,685005
Total,Chas McCormick,HOU,2,5,0.00,0,0,0,0,0,0,1,0,1,0,.000,.400,.000,,676801
Total,Roansy Contreras,COL,5,25,0.00,4,0,0,0,0,1,1,0,0,3,.167,.200,.292,,672710
Total,Taijuan Walker,PHI,34,287,0.00,68,11,1,0,0,9,33,0,0,48,.268,.352,.425,,592836
Total,Tyler Glasnow,LAD,18,175,0.00,28,5,0,0,0,5,18,0,2,45,.182,.274,.312,,607192
Total,Brandon Young,BAL,12,144,0.00,40,11,0,0,0,6,16,0,0,23,.315,.392,.543,,687064
Total,Oswald Peraza,LAA,2,6,0.00,3,0,0,0,0,0,0,0,0,0,.500,.500,.500,,672724
Total,Ben Lively,CLE,9,90,0.00,19,5,0,0,0,4,11,0,0,14,.241,.333,.456,,594902
Total,Reynaldo López,ATL,1,14,0.00,5,0,0,0,0,0,2,0,0,0,.417,.500,.417,,625643
Total,Drew Pomeranz,CHC,52,80,0.00,13,2,0,0,0,0,5,0,1,28,.176,.238,.203,,519141
Total,Quinn Priester,MIL,28,303,0.00,67,17,2,0,0,7,30,0,3,58,.249,.331,.405,,682990
Total,Victor Mederos,LAA,5,45,0.00,10,2,1,0,0,4,8,0,1,8,.278,.422,.722,,682989
Total,Ryan Pressly,CHC,44,94,0.00,24,3,0,0,0,3,9,0,0,16,.289,.359,.434,,519151
Total,Tyler Owens,DET,3,6,0.00,1,0,0,0,0,0,2,0,0,0,.250,.500,.250,,687074
Total,Erick Fedde,MIL,32,324,0.00,87,15,2,0,0,14,41,1,0,37,.310,.395,.527,,607200
Total,Daniel Robert,PHI,13,27,0.00,2,0,0,0,0,0,3,0,0,6,.083,.185,.083,,642016
Total,Brandon Sproat,NYM,4,42,0.00,11,4,1,0,0,0,1,0,2,9,.282,.333,.436,,687075
Total,John Brebbia,ATL,22,52,0.00,10,2,0,0,0,3,7,0,2,16,.233,.365,.488,,605154
Total,Trevor Williams,WSN,17,208,0.00,73,11,3,0,0,8,14,0,1,28,.386,.423,.603,,592866
Total,Yosver Zulueta,CIN,7,14,0.00,2,0,0,0,0,1,0,0,0,2,.154,.143,.385,,691172
Total,Kai-Wei Teng,SFG,8,72,0.00,16,2,0,0,0,1,5,0,5,16,.262,.361,.344,,678906
Total,Andrew Chafin,LAA,42,72,0.00,8,0,0,0,0,1,11,0,0,21,.136,.268,.186,,605177
Total,Gregory Santos,SEA,7,14,0.00,3,2,0,0,0,0,5,2,0,0,.333,.571,.556,,666619
Total,Orion Kerkering,PHI,56,108,0.00,23,4,0,0,0,3,13,2,1,25,.253,.343,.396,,689147
Total,Jake Rogers,DET,4,9,0.00,3,0,0,0,0,0,0,0,1,0,.375,.444,.375,,668670
Total,Jack Leiter,TEX,28,327,0.00,53,10,0,0,0,10,35,0,1,79,.183,.273,.321,,683004
Total,Mike Clevinger,CWS,6,15,0.00,4,0,0,0,0,0,4,0,0,0,.364,.533,.364,,605182
Total,Hunter Barco,PIT,1,3,0.00,1,1,0,0,0,0,0,0,0,0,.333,.333,.667,,682995
Total,Doug Nikhazy,CLE,2,7,0.00,3,1,1,0,0,0,1,0,0,2,.500,.571,1.000,,680951
Total,Miguel Rojas,LAD,4,12,0.00,5,3,0,0,0,1,1,0,0,0,.455,.500,1.000,,500743
Total,Yoendrys Gómez,CWS,20,161,0.00,37,6,0,0,0,11,15,0,3,31,.261,.342,.535,,672782
Total,Aaron Ashby,MIL,37,99,0.00,16,1,0,0,0,1,10,0,3,29,.193,.299,.241,,676879
Total,Carson Ragsdale,BAL,2,12,0.00,4,3,0,0,0,0,0,0,0,1,.333,.333,.583,,685068
Total,Michael Stefanic,TOR,1,3,0.00,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,,683021
Total,Lucas Erceg,KCR,57,132,0.00,24,5,0,0,0,1,11,3,1,26,.200,.273,.267,,668674
Total,Tayler Saucedo,SEA,10,33,0.00,8,1,0,0,0,1,3,0,0,8,.267,.333,.400,,642048
Total,Liam Hendriks,BOS,12,24,0.00,6,0,0,0,0,1,1,0,1,4,.273,.333,.409,,521230
Total,Zac Gallen,ARI,33,400,0.00,92,22,1,0,0,12,34,1,4,76,.256,.326,.422,,668678
Total,Nick Martinez,CIN,37,311,0.00,69,18,1,0,0,10,22,0,2,65,.244,.300,.420,,607259
Total,Andrew Alvarez,WSN,3,15,0.00,4,0,0,0,0,0,0,0,1,4,.286,.333,.286,,674841
Total,Bradley Blalock,COL,14,152,0.00,46,6,0,0,0,8,14,1,3,16,.348,.417,.576,,687134
Total,Jack Flaherty,DET,31,360,0.00,78,15,1,0,0,13,41,1,2,90,.248,.337,.425,,656427
Total,Darren McCaughan,MIN,2,5,0.00,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,,670766
Total,Josh Simpson,MIA,29,72,0.00,12,4,0,0,0,3,11,0,2,17,.207,.352,.431,,681006
Total,Pierson Ohl,MIN,14,75,0.00,19,4,0,0,0,2,3,0,0,12,.264,.293,.403,,701487
