Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
Total,Willi Castro,CHC,66,113,104,26,15,6,1,4,0,11,6,0,22,3,0,0,5,0,0,.250,650489
Total,Blaine Crim,COL,7,15,12,3,2,0,0,1,0,5,1,0,3,0,2,0,0,0,0,.250,688760
Total,Jimmy Crooks,STL,7,8,8,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,.250,699625
Total,Darell Hernaiz,OAK,28,57,48,12,9,1,1,1,0,6,8,0,6,0,0,1,0,0,0,.250,687231
Total,Teoscar Hernández,LAD,58,126,120,30,16,8,0,6,0,17,5,0,22,1,0,0,5,0,0,.250,606192
Total,Kyle Higashioka,TEX,55,110,104,26,16,7,0,3,0,14,4,0,23,1,1,0,2,0,0,.250,543309
Total,Keston Hiura,COL,2,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,.250,669374
Total,Alex Jackson,BAL,16,32,28,7,1,3,0,3,0,4,2,0,10,2,0,0,0,0,0,.250,656577
Total,Edouard Julien,MIN,26,45,40,10,5,4,0,1,0,2,3,0,14,2,0,0,1,0,0,.250,666397
Total,Josh Jung,TEX,74,146,140,35,23,7,0,5,0,20,6,0,31,0,0,0,4,0,0,.250,673962
Total,Scott Kingery,LAA,8,12,12,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,.250,664068
Total,Manny Machado,SDP,77,187,164,41,25,4,0,12,0,23,20,3,36,1,2,0,2,0,0,.250,592518
Total,Justyn-Henry Malloy,DET,39,70,56,14,10,3,0,1,0,11,13,0,15,1,0,0,0,0,0,.250,669234
Total,Coco Montes,TBR,4,8,8,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,.250,663796
Total,Christian Moore,LAA,24,42,40,10,4,3,0,3,0,6,2,0,14,0,0,0,0,0,0,.250,695681
Total,Sebastián Rivero,LAA,4,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.250,665861
Total,Brendan Rodgers,HOU,15,26,24,6,4,1,0,1,0,3,2,0,10,0,0,0,0,0,0,.250,663898
Total,Ben Rortvedt,LAD,17,24,20,5,5,0,0,0,0,3,2,0,4,0,0,2,0,0,0,.250,666163
Total,Matt Shaw,CHC,64,110,100,25,14,4,1,6,0,14,10,0,22,0,0,0,1,0,0,.250,807713
Total,Bryce Teodosio,LAA,19,28,24,6,3,2,0,1,0,3,1,0,9,1,1,1,1,0,0,.250,669326
Total,Mark Vientos,NYM,67,136,128,32,17,9,1,5,0,17,7,0,31,0,1,0,3,0,0,.250,668901
Total,David Villar,SFG,8,19,16,4,3,1,0,0,0,0,2,0,3,1,0,0,1,0,0,.250,681584
Total,Brett Wisely,SFG,7,9,8,2,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,.250,689172
Total,Austin Wynns,OAK,18,38,36,9,5,3,0,1,0,4,1,0,14,0,1,0,1,0,0,.250,642851
Total,Jake Cronenworth,SDP,98,165,133,33,25,5,0,3,0,19,21,0,32,6,1,4,2,0,0,.248,630105
Total,Jazz Chisholm Jr.,NYY,83,147,129,32,23,3,0,6,0,19,11,0,36,4,2,1,1,0,0,.248,665862
Total,Christian Walker,HOU,66,133,121,30,20,6,0,4,0,20,8,1,35,2,2,0,1,0,0,.248,572233
Total,Brett Baty,NYM,50,83,77,19,15,1,0,3,0,10,4,0,19,2,0,0,1,0,0,.247,683146
Total,Steven Kwan,CLE,107,224,203,50,43,7,0,0,0,12,15,1,20,2,3,1,2,0,0,.246,680757
Total,Michael Conforto,LAD,47,78,65,16,9,6,0,1,0,2,8,0,20,5,0,0,1,0,0,.246,624424
Total,Tyler Stephenson,CIN,41,74,61,15,7,6,0,2,0,8,12,1,16,1,0,0,0,0,0,.246,663886
Total,Colby Thomas,OAK,36,69,61,15,6,3,0,6,0,16,6,0,25,0,2,0,0,0,0,.246,687515
Total,Corbin Carroll,ARI,96,201,179,44,21,11,4,8,0,27,18,1,44,3,1,0,2,0,0,.246,682998
Total,Eli White,ATL,52,96,90,22,14,3,0,5,0,15,6,1,24,0,0,0,1,0,0,.244,642201
Total,Ty France,TOR,72,141,131,32,19,10,0,3,0,14,6,1,23,4,0,0,3,0,0,.244,664034
Total,Carlos Narváez,BOS,67,130,115,28,18,6,0,4,0,14,15,0,28,0,0,0,4,0,0,.243,665966
Total,Hunter Renfroe,KCR,23,42,37,9,6,3,0,0,0,1,4,0,6,0,1,0,2,0,0,.243,592669
Total,Luis Torrens,NYM,36,74,70,17,10,6,1,0,0,5,3,0,17,1,0,0,3,0,0,.243,620443
Total,Nick Castellanos,PHI,85,188,173,42,27,10,0,5,0,25,11,0,49,2,2,0,4,0,0,.243,592206
Total,TJ Friedl,CIN,96,198,173,42,34,3,1,4,0,13,18,0,35,5,1,1,3,0,0,.243,670770
Total,Pedro Pagés,STL,59,113,103,25,17,6,0,2,0,15,7,1,35,1,2,0,3,0,0,.243,686780
Total,Jonathan India,KCR,55,111,95,23,18,3,0,2,0,9,10,0,23,4,1,1,1,0,0,.242,663697
Total,Randy Arozarena,SEA,93,203,186,45,24,11,1,9,0,27,11,0,51,4,2,0,3,0,0,.242,668227
Total,Christian Yelich,MIL,99,206,186,45,34,7,0,4,0,32,17,1,57,3,0,0,1,0,0,.242,592885
Total,Nick Gonzales,PIT,47,99,91,22,14,5,1,2,0,7,7,0,18,1,0,0,2,0,0,.242,693304
Total,Rafael Devers,SFG,116,240,212,51,32,10,0,9,0,38,22,3,65,5,1,0,7,0,0,.241,646240
Total,Jung Hoo Lee,SFG,87,166,158,38,29,3,3,3,0,17,7,0,30,1,0,0,0,0,0,.241,808982
Total,Juan Soto,NYM,121,247,208,50,31,7,1,11,0,39,32,0,59,2,4,1,7,0,0,.240,665742
Total,Johnathan Rodríguez,CLE,23,55,50,12,6,3,1,2,0,9,5,0,15,0,0,0,1,0,0,.240,671286
Total,Austin Wells,NYY,72,137,125,30,17,6,1,6,0,28,8,0,35,1,3,0,6,0,0,.240,669224
Total,Michael Harris II,ATL,99,183,171,41,26,9,3,3,0,21,5,0,39,2,3,2,2,0,0,.240,671739
Total,Blaze Alexander,ARI,38,85,71,17,9,5,1,2,0,9,11,0,24,2,0,1,2,0,0,.239,677942
Total,Trey Sweeney,DET,35,50,46,11,10,0,1,0,0,4,2,0,15,0,2,0,0,0,0,.239,700242
Total,Royce Lewis,MIN,62,119,109,26,17,5,0,4,0,14,9,0,22,0,1,0,4,0,0,.239,668904
Total,William Contreras,MIL,85,182,151,36,27,6,0,3,0,17,27,3,32,2,2,0,3,0,0,.238,661388
Total,Mark Canha,KCR,35,69,63,15,12,2,0,1,0,4,3,0,12,2,1,0,0,0,0,.238,592192
Total,Nathan Lukes,TOR,37,53,42,10,6,3,1,0,0,6,6,0,12,1,1,3,1,0,0,.238,664770
Total,Jhonny Pereda,MIN,16,23,21,5,4,1,0,0,0,0,2,0,8,0,0,0,1,0,0,.238,640902
Total,Tyler Wade,SDP,17,25,21,5,5,0,0,0,0,2,4,0,11,0,0,0,0,0,0,.238,642180
Total,Alek Thomas,ARI,56,88,80,19,15,2,0,2,0,7,2,0,20,1,1,4,0,0,0,.238,677950
Total,Seiya Suzuki,CHC,98,184,152,36,18,8,0,10,0,27,28,1,43,0,4,0,2,0,0,.237,673548
Total,Xavier Edwards,MIA,98,198,182,43,38,3,2,0,0,10,14,0,31,0,1,1,1,0,0,.236,669364
Total,Elly De La Cruz,CIN,114,210,199,47,36,6,0,5,0,26,11,2,61,0,0,0,4,0,0,.236,682829
Total,Jeff McNeil,NYM,58,107,89,21,14,4,2,1,0,9,14,0,16,2,0,2,1,0,0,.236,643446
Total,Trevor Larnach,MIN,70,118,106,25,19,5,0,1,0,14,9,0,30,1,2,0,5,0,0,.236,663616
Total,Wilmer Flores,SFG,68,151,140,33,24,3,0,6,0,20,9,0,29,1,1,0,4,0,0,.236,527038
Total,Jackson Merrill,SDP,79,170,157,37,22,11,2,2,0,19,9,0,34,1,2,1,2,0,0,.236,701538
Total,Tim Anderson,LAA,12,18,17,4,3,1,0,0,0,0,0,0,6,0,0,1,0,0,0,.235,641313
Total,Francisco Lindor,NYM,105,227,200,47,35,5,0,7,0,26,20,0,30,5,2,0,2,0,0,.235,596019
Total,J.P. Crawford,SEA,107,213,183,43,31,8,0,4,0,20,25,0,40,2,0,3,2,0,0,.235,641487
Total,Michael Massey,KCR,34,49,47,11,9,2,0,0,0,4,1,0,9,0,0,1,0,0,0,.234,686681
Total,Marcus Semien,TEX,72,144,124,29,24,2,0,3,0,9,17,0,26,0,3,0,2,0,0,.234,543760
Total,Colson Montgomery,CWS,48,83,77,18,10,4,0,4,0,11,5,0,17,1,0,0,1,0,0,.234,695657
Total,Jose Iglesias,SDP,70,137,120,28,17,10,0,1,0,12,14,0,27,1,0,2,3,0,0,.233,578428
Total,Javier Sanoja,MIA,70,133,120,28,16,8,1,3,0,14,7,0,19,2,1,3,0,0,0,.233,691594
Total,Mitch Garver,SEA,75,156,133,31,21,4,1,5,0,18,18,1,37,2,3,0,4,0,0,.233,641598
Total,Isaac Collins,MIL,73,145,125,29,16,8,1,4,0,18,14,0,30,4,2,0,5,0,0,.232,686555
Total,Noelvi Marte,CIN,53,104,95,22,20,1,0,1,0,14,8,0,28,0,1,0,2,0,0,.232,682622
Total,Ian Happ,CHC,94,182,160,37,25,7,0,5,0,19,21,0,42,0,1,0,3,0,0,.231,664023
Total,CJ Abrams,WSN,96,200,186,43,32,6,1,4,0,13,8,0,53,5,1,0,1,0,0,.231,682928
Total,Ezequiel Duran,TEX,44,94,91,21,16,5,0,0,0,6,2,0,29,1,0,0,1,0,0,.231,677649
Total,Otto Kemp,PHI,41,74,65,15,8,3,0,4,0,9,7,0,26,2,0,0,2,0,0,.231,805249
Total,Joc Pederson,TEX,16,19,13,3,1,1,0,1,0,1,6,0,4,0,0,0,1,0,0,.231,592626
Total,Carlos Santana,CHC,74,148,130,30,23,3,0,4,0,19,17,1,26,0,1,0,2,0,0,.231,467793
Total,Jack Winkler,MIA,6,13,13,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,.231,676466
Total,Brendan Donovan,STL,77,169,152,35,25,8,0,2,0,13,11,0,29,3,2,1,0,0,0,.230,680977
Total,Zach Neto,LAA,54,110,100,23,10,6,0,7,0,11,7,4,35,2,1,0,2,0,0,.230,687263
Total,Wilyer Abreu,BOS,47,68,61,14,7,6,0,1,0,10,6,0,14,0,0,1,2,0,0,.230,677800
Total,Spencer Steer,CIN,66,129,118,27,15,6,0,6,0,19,11,0,33,0,0,0,2,0,0,.229,668715
Total,Fernando Tatis Jr.,SDP,77,185,153,35,25,4,1,5,0,12,31,6,34,0,1,0,4,0,0,.229,665487
Total,Robert Hassell III,WSN,23,38,35,8,7,1,0,0,0,2,2,0,13,1,0,0,1,0,0,.229,690987
Total,Kevin Pillar,TEX,18,35,35,8,6,2,0,0,0,1,0,0,7,0,0,0,0,0,0,.229,607680
Total,Matt McLain,CIN,73,131,114,26,18,5,0,3,0,9,16,0,40,1,0,0,1,0,0,.228,680574
Total,DJ LeMahieu,NYY,25,51,44,10,10,0,0,0,0,3,7,0,14,0,0,0,2,0,0,.227,518934
Total,Harrison Bader,PHI,77,157,141,32,21,5,0,6,0,16,12,0,56,3,1,0,1,0,0,.227,664056
Total,Isiah Kiner-Falefa,TOR,70,124,119,27,24,1,0,2,0,13,2,0,20,2,1,0,2,0,0,.227,643396
Total,Randal Grichuk,KCR,96,183,172,39,19,12,1,7,0,18,11,1,44,0,0,0,4,0,0,.227,545341
Total,Pete Alonso,NYM,105,204,181,41,24,8,0,9,0,23,18,4,61,4,1,0,4,0,0,.227,624413
Total,Stuart Fairchild,ATL,19,35,31,7,4,2,1,0,0,2,4,0,8,0,0,0,2,0,0,.226,656413
Total,Tyler Tolbert,KCR,24,35,31,7,4,2,0,1,0,3,1,0,6,2,1,0,1,0,0,.226,686475
Total,Masataka Yoshida,BOS,23,32,31,7,6,1,0,0,0,3,1,0,4,0,0,0,2,0,0,.226,807799
Total,Bryson Stott,PHI,81,123,111,25,20,4,0,1,0,12,10,0,22,0,1,1,0,0,0,.225,681082
Total,Jacob Young,WSN,52,103,89,20,16,4,0,0,0,3,11,0,19,1,0,2,1,0,0,.225,696285
Total,Luis Rengifo,LAA,59,101,98,22,15,2,2,3,0,10,3,0,20,0,0,0,2,0,0,.224,650859
Total,Brayan Rocchio,CLE,64,116,98,22,15,4,1,2,0,16,8,0,33,5,2,3,1,0,0,.224,677587
Total,Matt Chapman,SFG,57,126,107,24,17,4,0,3,0,9,18,1,23,0,1,0,1,0,0,.224,656305
Total,Luisangel Acuña,NYM,34,67,58,13,10,3,0,0,0,2,6,0,16,1,0,2,0,0,0,.224,682668
Total,Gunnar Henderson,BAL,111,210,192,43,32,7,1,3,0,19,14,0,51,3,1,0,2,0,0,.224,683002
Total,Johan Rojas,PHI,39,75,67,15,12,1,1,1,0,7,6,0,15,0,0,2,0,0,0,.224,679032
Total,Austin Slater,NYY,50,93,85,19,12,1,1,5,0,8,8,0,28,0,0,0,3,0,0,.224,596103
Total,Matt Wallner,MIN,57,97,85,19,6,9,0,4,0,10,11,0,20,1,0,0,1,0,0,.224,670242
Total,Orlando Arcia,COL,34,56,54,12,9,2,0,1,0,2,2,0,11,0,0,0,1,0,0,.222,606115
Total,Zach Dezenzo,HOU,7,11,9,2,0,2,0,0,0,1,2,0,3,0,0,0,0,0,0,.222,701305
Total,Tyler Fitzgerald,SFG,37,75,63,14,11,1,1,1,0,3,10,0,24,1,0,1,0,0,0,.222,666149
Total,Jake Fraley,ATL,9,11,9,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,.222,641584
Total,Brett Harris,OAK,17,31,27,6,5,1,0,0,0,1,3,0,9,0,0,1,1,0,0,.222,695391
Total,Matt Mervis,MIA,7,10,9,2,0,1,0,1,0,1,1,0,4,0,0,0,0,0,0,.222,670223
Total,Mickey Moniak,COL,41,60,54,12,9,2,0,1,0,6,5,0,19,0,1,0,0,0,0,.222,666160
Total,Graham Pauley,MIA,18,24,18,4,2,2,0,0,0,0,5,0,2,0,0,1,0,0,0,.222,688363
Total,Will Robertson,CWS,7,10,9,2,2,0,0,0,0,2,0,0,3,0,1,0,0,0,0,.222,683770
Total,Corey Seager,TEX,78,149,135,30,17,5,0,8,0,14,11,1,37,3,0,0,3,0,0,.222,608369
Total,Bob Seymour,TBR,13,18,18,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,.222,676044
Total,Michael Toglia,COL,49,96,90,20,9,7,1,3,0,11,4,0,29,0,2,0,3,0,0,.222,669911
Total,Mike Trout,LAA,53,105,90,20,13,4,0,3,0,10,13,2,39,0,2,0,2,0,0,.222,545361
Total,Luke Williams,ATL,7,9,9,2,1,1,0,0,0,2,0,0,3,0,0,0,1,0,0,.222,663897
Total,Michael A. Taylor,CWS,72,139,131,29,10,13,1,5,0,21,4,1,51,0,2,2,2,0,0,.221,572191
Total,Rhys Hoskins,MIL,49,102,86,19,11,4,0,4,0,14,14,1,27,0,2,0,4,0,0,.221,656555
Total,Christopher Morel,TBR,77,159,145,32,18,8,0,6,0,21,14,0,56,0,0,0,4,0,0,.221,666624
Total,Mike Tauchman,CWS,45,71,59,13,7,3,0,3,0,10,10,0,18,2,0,0,3,0,0,.220,643565
Total,Cole Young,SEA,42,67,59,13,8,4,1,0,0,5,7,0,14,1,0,0,0,0,0,.220,702284
Total,Marcell Ozuna,ATL,68,141,109,24,16,5,0,3,0,8,30,2,33,0,2,0,3,0,0,.220,542303
Total,Ceddanne Rafaela,BOS,87,163,150,33,19,6,1,7,0,22,7,0,33,3,2,1,0,0,0,.220,678882
Total,Nolan Gorman,STL,58,93,82,18,10,3,0,5,0,17,10,0,25,0,1,0,0,0,0,.220,669357
Total,Gio Urshela,OAK,24,47,41,9,5,4,0,0,0,2,5,0,12,0,1,0,3,0,0,.220,570482
Total,Will Wilson,CLE,23,49,41,9,5,4,0,0,0,1,4,0,18,1,0,3,0,0,0,.220,669717
Total,Nick Fortes,TBR,58,115,105,23,16,6,0,1,0,10,7,0,21,2,1,0,3,0,0,.219,663743
Total,Kyle Isbel,KCR,52,75,64,14,12,2,0,0,0,6,5,0,20,2,0,4,0,0,0,.219,664728
Total,Riley Greene,DET,107,200,179,39,27,8,0,4,0,28,17,0,60,2,2,0,6,0,0,.218,682985
Total,Max Kepler,PHI,56,76,69,15,10,3,0,2,0,9,6,0,17,0,1,0,2,0,0,.217,596146
Total,Jorge Soler,LAA,29,51,46,10,6,2,0,2,0,4,5,0,15,0,0,0,3,0,0,.217,624585
Total,Addison Barger,TOR,55,89,83,18,11,5,1,1,0,8,6,0,27,0,0,0,1,0,0,.217,680718
Total,Kerry Carpenter,DET,47,63,60,13,8,2,0,3,0,5,2,0,14,0,1,0,0,0,0,.217,681481
Total,Nick Allen,ATL,65,112,97,21,19,2,0,0,0,9,12,0,20,0,1,2,3,0,0,.216,669397
Total,Tommy Pham,PIT,61,122,102,22,17,2,0,3,0,14,18,2,24,0,2,0,1,0,0,.216,502054
Total,Tommy Edman,LAD,60,122,116,25,13,5,0,7,0,18,4,0,22,2,0,0,2,0,0,.216,669242
Total,Brady House,WSN,42,82,79,17,13,4,0,0,0,4,2,0,26,0,1,0,4,0,0,.215,691781
Total,Davis Schneider,TOR,62,128,107,23,15,4,0,4,0,15,19,0,37,2,0,0,1,0,0,.215,676914
Total,Ryan Bliss,SEA,8,15,14,3,2,1,0,0,0,0,1,0,6,0,0,0,1,0,0,.214,669208
Total,Andrés Chaparro,WSN,22,47,42,9,7,2,0,0,0,3,5,0,15,0,0,0,0,0,0,.214,665953
Total,Cam Devanney,PIT,9,15,14,3,3,0,0,0,0,0,1,0,10,0,0,0,0,0,0,.214,687478
Total,Jake McCarthy,ARI,27,42,42,9,7,1,1,0,0,1,0,0,6,0,0,0,0,0,0,.214,664983
Total,Chas McCormick,HOU,28,49,42,9,4,4,0,1,0,3,4,0,11,1,0,2,0,0,0,.214,676801
Total,Liover Peguero,PIT,15,33,28,6,4,0,0,2,0,4,4,0,11,1,0,0,2,0,0,.214,678894
Total,Joey Wiemer,MIA,14,34,28,6,2,2,0,2,0,8,2,1,12,2,2,0,0,0,0,.214,686894
Total,Agustín Ramírez,MIA,83,166,150,32,22,3,1,6,0,14,13,2,43,2,1,0,4,0,0,.213,682663
Total,Salvador Perez,KCR,76,144,136,29,20,7,0,2,0,14,6,4,29,2,0,0,3,0,0,.213,521692
Total,J.T. Realmuto,PHI,82,166,155,33,20,10,0,3,0,11,9,1,43,2,0,0,3,0,0,.213,592663
Total,Patrick Bailey,SFG,66,121,113,24,17,4,2,1,0,15,7,0,36,0,1,0,1,0,0,.212,672275
Total,Ke'Bryan Hayes,CIN,65,121,113,24,19,5,0,0,0,10,7,1,25,0,1,0,3,0,0,.212,663647
Total,Freddy Fermin,SDP,56,108,99,21,18,1,0,2,0,7,6,1,22,0,0,3,1,0,0,.212,666023
Total,Vinnie Pasquantino,KCR,87,164,151,32,21,5,0,6,0,33,8,0,39,1,4,0,3,0,0,.212,686469
Total,Jarren Duran,BOS,111,209,194,41,27,6,5,3,0,25,10,0,57,3,1,1,4,0,0,.211,680776
Total,Tyrone Taylor,NYM,52,102,90,19,15,4,0,0,0,6,9,1,19,2,0,1,2,0,0,.211,621438
Total,Gabriel Arias,CLE,71,135,128,27,11,10,2,4,0,11,7,1,51,0,0,0,3,0,0,.211,672356
Total,Gary Sánchez,BAL,18,42,38,8,6,1,0,1,0,7,2,0,11,1,1,0,2,0,0,.211,596142
Total,Jonah Heim,TEX,70,132,119,25,18,3,0,4,0,10,10,0,31,0,3,0,1,0,0,.210,641680
Total,Brandon Lockridge,MIL,39,73,67,14,8,5,1,0,0,3,4,0,18,0,0,2,0,0,0,.209,663604
Total,Carson McCusker,MIN,14,25,24,5,5,0,0,0,0,1,1,0,12,0,0,0,0,0,0,.208,676812
Total,Matt Thaiss,TBR,23,28,24,5,3,2,0,0,0,2,2,0,6,1,0,1,0,0,0,.208,642136
Total,Victor Caratini,HOU,38,62,53,11,5,3,0,3,0,7,1,0,16,7,1,0,0,0,0,.208,605170
Total,Ben Rice,NYY,67,119,106,22,8,6,1,7,0,18,10,0,33,0,2,0,4,0,0,.208,700250
Total,Jon Berti,CHC,18,30,29,6,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,.207,542932
Total,Michael Busch,CHC,67,95,87,18,12,2,0,4,0,8,7,0,26,1,0,0,0,0,0,.207,683737
Total,Kristian Campbell,BOS,37,74,58,12,8,3,0,1,0,6,12,0,15,3,1,0,1,0,0,.207,692225
Total,Dylan Carlson,BAL,37,72,68,14,11,2,0,1,0,5,4,0,19,0,0,0,0,0,0,.206,666185
Total,Josh Smith,TEX,76,121,107,22,20,2,0,0,0,6,9,0,32,2,1,2,0,0,0,.206,669701
Total,Curtis Mead,CWS,65,126,112,23,18,4,0,1,0,3,9,0,23,4,1,0,6,0,0,.205,678554
Total,Cooper Hummel,HOU,22,45,39,8,5,0,0,3,0,6,5,0,12,1,0,0,0,0,0,.205,669450
Total,Jorge Mateo,BAL,16,39,39,8,5,3,0,0,0,0,0,0,13,0,0,0,0,0,0,.205,622761
Total,Jasson Domínguez,NYY,57,104,93,19,13,5,0,1,0,8,9,0,34,1,1,0,3,0,0,.204,691176
Total,Victor Scott II,STL,73,131,108,22,18,4,0,0,0,10,11,0,36,3,2,7,1,0,0,.204,687363
Total,Brooks Baldwin,CWS,43,64,59,12,8,3,0,1,0,8,4,0,12,0,0,1,2,0,0,.203,681460
Total,Enrique Hernández,LAD,60,108,94,19,11,2,0,6,0,22,10,0,24,0,4,0,6,0,0,.202,571771
Total,Willy Adames,SFG,88,180,159,32,17,4,1,10,0,21,18,0,54,0,3,0,0,0,0,.201,642715
Total,Lars Nootbaar,STL,83,180,159,32,24,5,0,3,0,8,17,0,47,3,0,1,2,0,0,.201,663457
Total,Jake Bauers,MIL,14,17,15,3,2,1,0,0,0,3,2,0,6,0,0,0,0,0,0,.200,641343
Total,Dairon Blanco,KCR,3,5,5,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,.200,680118
Total,Dylan Crews,WSN,36,79,75,15,12,1,1,1,0,3,3,0,18,1,0,0,1,0,0,.200,686611
Total,Elias Díaz,SDP,50,87,80,16,13,0,0,3,0,9,5,0,19,0,0,2,6,0,0,.200,553869
Total,Jerar Encarnacion,SFG,15,26,25,5,2,2,0,1,0,4,1,0,6,0,0,0,2,0,0,.200,666464
Total,Dominic Fletcher,CWS,4,6,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.200,666150
Total,Adam Frazier,KCR,47,67,60,12,6,5,0,1,0,8,4,0,21,2,0,1,1,0,0,.200,624428
Total,Jhostynxon Garcia,BOS,3,7,5,1,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,.200,691373
Total,Jackson Holliday,BAL,92,179,165,33,23,6,0,4,0,16,11,0,43,3,0,0,1,0,0,.200,702616
Total,Connor Kaiser,ARI,4,5,5,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,.200,663731
Total,Luke Maile,KCR,11,19,15,3,2,1,0,0,0,2,2,0,9,0,0,2,1,0,0,.200,571912
Total,Garrett Mitchell,MIL,14,24,20,4,4,0,0,0,0,1,2,0,4,1,0,1,0,0,0,.200,669003
Total,Max Muncy,OAK,23,44,40,8,7,0,0,1,0,1,4,0,14,0,0,0,0,0,0,.200,691777
Total,Isaac Paredes,HOU,35,71,60,12,8,1,0,3,0,8,9,0,9,2,0,0,1,0,0,.200,670623
Total,Dominic Smith,SFG,22,27,25,5,3,2,0,0,0,1,1,0,4,1,0,0,0,0,0,.200,642086
Total,Samad Taylor,SEA,2,6,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.200,669392
Total,Jorbit Vivas,NYY,5,6,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.200,678391
Total,Jesse Winker,NYM,5,5,5,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,.200,608385
Total,Adolis García,TEX,71,145,136,27,16,6,0,5,0,19,8,1,44,1,0,0,1,0,0,.199,666969
Total,Danny Jansen,MIL,65,119,96,19,9,5,0,5,0,11,21,0,38,0,2,0,2,0,0,.198,643376
Total,Sean Murphy,ATL,55,116,96,19,7,5,0,7,0,19,18,1,38,2,0,0,4,0,0,.198,669221
Total,Brandon Marsh,PHI,59,88,76,15,12,1,0,2,0,10,10,0,32,0,1,1,0,0,0,.197,669016
Total,Nick Kurtz,OAK,75,153,137,27,14,4,0,9,0,22,12,0,54,1,3,0,0,0,0,.197,701762
Total,Nick Loftin,KCR,37,68,61,12,8,2,0,2,0,7,5,0,11,2,0,0,3,0,0,.197,679845
Total,Otto Lopez,MIA,93,191,178,35,27,5,0,3,0,12,12,1,30,0,1,0,3,0,0,.197,672640
Total,Casey Schmitt,SFG,55,120,107,21,12,7,0,2,0,8,12,1,31,1,0,0,1,0,0,.196,669477
Total,Liam Hicks,MIA,49,66,51,10,8,2,0,0,0,5,8,0,10,3,1,3,1,0,0,.196,689414
Total,Cody Freeman,TEX,24,48,46,9,5,2,0,2,0,5,1,0,8,0,1,0,3,0,0,.196,683227
Total,Parker Meadows,DET,24,46,41,8,7,1,0,0,0,1,5,0,11,0,0,0,0,0,0,.195,678009
Total,Willie MacIver,OAK,18,40,36,7,2,3,0,2,0,5,3,0,8,1,0,0,0,0,0,.194,680862
Total,Kevin Newman,LAA,23,38,36,7,6,1,0,0,0,1,1,0,9,0,0,1,1,0,0,.194,621028
Total,Weston Wilson,PHI,38,82,72,14,8,3,0,3,0,8,9,0,24,1,0,0,0,0,0,.194,642215
Total,Brandon Lowe,TBR,80,147,139,27,20,2,0,5,0,9,5,0,45,2,1,0,0,0,0,.194,664040
Total,Thairo Estrada,COL,16,37,31,6,4,1,0,1,0,8,3,0,5,1,2,0,0,0,0,.194,642731
Total,Kody Clemens,MIN,52,89,78,15,13,2,0,0,0,5,6,0,23,2,1,2,2,0,0,.192,665019
Total,Alexander Canario,PIT,54,108,99,19,12,3,0,4,0,9,8,0,37,0,1,0,1,0,0,.192,672744
Total,Sean Bouchard,COL,28,51,47,9,8,0,0,1,0,5,4,0,16,0,0,0,1,0,0,.191,656248
Total,CJ Kayfus,CLE,18,22,21,4,2,1,0,1,0,2,0,0,7,1,0,0,0,0,0,.190,692216
Total,Jonah Bride,MIN,30,67,58,11,10,1,0,0,0,4,8,1,19,0,1,0,0,0,0,.190,681146
Total,Jose Trevino,CIN,41,79,74,14,7,6,0,1,0,6,4,0,7,0,1,0,2,0,0,.189,624431
Total,Colton Cowser,BAL,53,92,85,16,9,2,0,5,0,12,3,0,33,4,0,0,3,0,0,.188,681297
Total,Pete Crow-Armstrong,CHC,109,188,170,32,15,9,1,7,0,27,5,0,55,3,6,4,0,0,0,.188,691718
Total,Lawrence Butler,OAK,74,123,117,22,13,4,1,4,0,8,6,0,49,0,0,0,1,0,0,.188,671732
Total,Daz Cameron,MIL,13,32,32,6,4,1,0,1,0,2,0,0,11,0,0,0,1,0,0,.188,663662
Total,Mickey Gasper,MIN,23,37,32,6,6,0,0,0,0,5,4,0,9,0,0,1,1,0,0,.188,681508
Total,Jordan Lawlar,ARI,21,37,32,6,2,4,0,0,0,3,4,0,10,0,1,0,0,0,0,.188,691783
Total,Reese McGuire,CHC,10,17,16,3,1,0,0,2,0,3,0,0,6,0,0,1,0,0,0,.188,624512
Total,Spencer Horwitz,PIT,43,51,43,8,6,1,0,1,0,5,7,0,13,1,0,0,2,0,0,.186,687462
